时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,藻青蛋白
06/17/2015,27.90,7.11,182.00,26.30,4.10,1.42,0.10,0.28,3.25,3.20,1228.00
06/18/2015,27.50,7.08,176.00,21.10,4.24,1.58,0.10,0.23,2.76,3.20,1220.00
06/19/2015,28.10,7.01,189.00,21.20,3.96,1.40,0.10,0.32,4.12,3.30,1236.00
06/20/2015,28.30,6.99,186.00,18.10,4.23,1.42,0.09,0.30,3.49,3.20,1224.00
06/21/2015,28.20,7.05,170.00,3.00,5.15,1.59,0.11,0.22,3.29,3.20,1227.00
06/22/2015,27.90,6.93,176.00,3.00,4.12,1.57,0.11,0.34,3.04,3.10,1228.00
06/23/2015,27.70,6.93,176.00,3.00,4.00,1.66,0.11,0.31,3.39,3.00,1230.00
06/24/2015,24.10,6.12,180.00,7.60,3.09,1.60,0.11,0.50,3.66,2.60,1080.00
06/25/2015,27.50,6.88,195.00,27.90,3.52,1.63,0.11,0.53,4.23,2.80,1229.00
06/26/2015,27.50,6.91,177.00,32.60,3.96,1.70,0.11,0.34,3.17,2.80,1222.00
06/27/2015,27.90,6.90,186.00,28.00,3.99,1.66,0.11,0.40,3.92,2.80,1232.00
06/28/2015,28.00,6.96,170.00,19.10,4.05,1.60,0.09,0.40,3.81,2.80,1224.00
06/29/2015,28.60,7.19,211.00,14.50,3.79,1.56,0.08,0.40,4.14,2.70,1212.00
06/30/2015,29.20,7.33,213.00,23.00,4.99,1.85,0.08,0.32,3.94,2.70,1217.00
07/01/2015,29.20,7.34,216.00,11.80,5.45,2.05,0.07,0.23,4.17,2.70,1215.00
07/02/2015,29.50,7.31,217.00,28.00,4.89,1.88,0.07,0.24,4.17,2.70,1204.00
07/03/2015,29.00,7.15,220.00,22.50,3.49,1.71,0.06,0.30,4.50,2.70,1212.00
07/04/2015,29.10,7.03,240.00,12.30,3.10,1.49,0.06,0.54,5.54,2.80,1214.00
07/05/2015,29.00,7.07,250.00,16.30,3.18,1.68,0.06,0.64,6.27,2.90,1216.00
07/06/2015,29.10,7.15,238.00,18.40,3.01,1.75,0.07,0.66,4.21,2.90,1214.00
07/07/2015,28.90,7.19,242.00,18.40,3.09,1.72,0.08,0.77,3.35,2.90,1214.00
07/08/2015,28.20,7.23,245.00,20.70,2.86,1.70,0.10,0.88,3.63,2.90,1215.00
07/09/2015,27.90,7.26,248.00,21.00,2.70,1.70,0.10,0.71,3.36,3.10,1216.00
07/10/2015,28.20,7.26,251.00,21.90,2.78,1.42,0.10,0.70,3.10,3.20,1223.00
07/11/2015,28.30,7.28,255.00,21.50,3.06,1.29,0.09,0.59,3.11,3.30,1226.00
07/12/2015,28.20,7.30,260.00,19.20,2.92,1.20,0.10,0.66,3.34,3.40,1242.00
07/13/2015,28.70,7.28,284.00,16.70,2.82,1.32,0.10,0.99,3.80,3.60,1240.00
07/14/2015,29.10,7.17,269.00,14.30,3.71,1.52,0.07,0.81,3.74,3.90,1235.00
07/15/2015,29.40,7.20,249.00,14.00,4.00,2.03,0.06,0.64,4.10,4.10,1228.00
07/16/2015,29.30,7.16,235.00,13.10,5.43,1.72,0.08,0.67,4.33,4.10,1233.00
07/17/2015,29.00,7.09,229.00,11.90,3.79,1.08,0.08,0.66,3.71,3.90,1228.00
07/18/2015,29.20,7.12,204.00,37.60,4.29,1.28,0.08,0.45,3.18,3.90,1267.00
07/19/2015,29.10,7.11,194.00,29.20,4.48,1.38,0.07,0.33,2.72,3.70,1342.00
07/20/2015,28.50,7.09,213.00,20.10,3.66,1.20,0.08,0.45,3.44,3.70,1378.00
07/21/2015,27.90,7.09,213.00,43.70,3.92,1.41,0.09,0.55,3.06,3.70,1404.00
07/22/2015,26.50,7.23,221.00,331.30,5.74,2.39,0.12,1.07,4.32,3.70,1603.00
07/23/2015,24.80,7.65,136.00,500.00,8.34,2.81,0.17,0.43,3.16,3.50,1647.00
07/24/2015,24.70,7.38,118.00,318.60,8.28,2.13,0.13,0.32,2.02,3.40,1565.00
07/25/2015,24.80,7.25,117.00,169.30,7.67,1.84,0.10,0.15,1.77,3.60,1516.00
07/26/2015,25.20,7.18,130.00,,6.27,1.44,0.09,0.64,2.05,3.70,1541.00
07/27/2015,25.70,7.15,123.00,102.90,5.73,1.19,0.12,0.48,2.27,3.70,1503.00
07/28/2015,26.00,7.18,110.00,80.30,5.57,1.30,0.19,0.22,1.99,3.80,1458.00
07/29/2015,26.40,7.14,126.00,63.90,5.43,1.71,0.14,0.21,1.96,3.60,1444.00
07/30/2015,26.90,7.18,140.00,41.90,5.02,1.66,0.13,0.34,2.03,3.50,1392.00
07/31/2015,27.10,7.23,148.00,27.20,5.35,1.42,0.11,0.26,2.25,3.60,1434.00
08/01/2015,27.40,7.17,153.00,11.90,4.60,1.25,0.10,0.25,2.25,3.70,1336.00
08/02/2015,27.80,7.07,160.00,9.40,4.37,1.14,0.11,0.26,2.27,3.60,1337.00
08/03/2015,28.10,7.02,166.00,9.40,4.35,1.26,0.12,0.24,2.49,3.80,1282.00
08/04/2015,28.40,7.00,160.00,9.50,4.31,1.37,0.12,0.16,2.24,3.90,1273.00
08/05/2015,28.40,6.99,162.00,9.70,4.57,1.34,0.11,0.10,2.57,3.90,1270.00
08/06/2015,28.30,7.01,167.00,9.70,4.39,1.47,0.11,0.26,2.67,3.70,1260.00
08/07/2015,28.20,6.98,170.00,9.60,4.28,1.44,0.11,0.33,2.50,3.60,1256.00
08/08/2015,27.40,7.04,164.00,12.90,4.88,1.52,0.13,0.20,2.43,3.50,1270.00
08/09/2015,26.10,7.14,144.00,36.30,5.14,1.93,0.16,0.25,2.34,3.60,1289.00
08/10/2015,25.60,7.23,153.00,76.10,6.41,2.42,0.16,0.34,2.72,3.60,1329.00
08/11/2015,25.70,7.32,168.00,86.80,7.31,2.66,0.19,0.47,2.19,3.70,1334.00
08/12/2015,25.50,7.28,130.00,71.40,7.48,2.40,0.15,0.24,3.42,3.80,1342.00
08/13/2015,26.00,7.13,119.00,49.00,6.51,1.86,0.13,0.18,2.09,3.80,1332.00
08/14/2015,26.30,7.07,109.00,112.50,7.19,2.09,0.13,0.14,3.72,3.90,1363.00
08/15/2015,26.20,7.13,114.00,226.50,7.81,2.84,0.12,0.15,3.87,3.90,1401.00
08/16/2015,25.80,7.12,104.00,260.80,6.82,2.64,0.14,0.07,3.99,3.90,1425.00
08/17/2015,25.70,7.01,110.00,191.10,6.20,2.27,0.13,0.09,3.93,3.90,1406.00
08/18/2015,25.70,7.09,117.00,107.60,7.25,1.91,0.12,0.07,3.82,3.90,1377.00
08/19/2015,25.90,7.18,137.00,107.00,7.25,1.99,0.12,0.19,3.28,4.00,1372.00
08/20/2015,26.20,7.22,122.00,114.70,7.13,2.13,0.11,0.20,2.92,3.90,1353.00
08/21/2015,26.60,7.28,120.00,48.70,6.61,1.47,0.10,0.13,2.67,3.80,1317.00
08/22/2015,26.90,7.26,119.00,73.10,6.00,1.60,0.10,0.10,2.62,3.90,1343.00
08/23/2015,27.00,7.09,126.00,28.10,5.47,1.37,0.10,0.34,2.64,4.10,1325.00
08/24/2015,26.90,7.02,119.00,12.90,5.39,2.55,0.13,0.40,2.53,4.10,1312.00
08/25/2015,26.90,7.03,122.00,9.40,5.52,2.38,0.13,0.18,2.41,4.10,1314.00
08/26/2015,27.10,7.08,122.00,9.40,5.72,2.18,0.12,0.23,2.20,4.10,1299.00
08/27/2015,27.00,7.07,118.00,23.00,5.92,2.25,0.12,0.13,2.05,3.90,1301.00
08/28/2015,26.60,7.10,120.00,40.50,6.04,1.85,0.14,0.08,2.46,3.90,1321.00
08/29/2015,26.60,7.08,133.00,11.20,5.52,,0.12,0.16,2.77,4.00,1309.00
08/30/2015,26.10,7.03,118.00,151.20,7.25,2.51,0.07,0.10,2.54,4.20,1366.00
08/31/2015,24.80,6.95,127.00,173.70,7.23,2.15,0.06,0.20,2.82,4.10,1355.00
09/01/2015,24.40,7.17,106.00,424.80,8.73,1.66,0.08,0.30,2.04,4.10,1400.00
09/02/2015,25.40,7.20,71.00,200.40,5.92,1.27,0.07,0.07,1.28,3.50,1342.00
09/03/2015,26.90,7.11,74.00,165.00,5.58,1.25,0.09,0.05,2.09,3.20,1303.00
09/04/2015,26.10,7.36,95.00,169.50,7.42,1.43,0.10,0.14,2.29,3.00,1291.00
09/05/2015,25.20,7.49,107.00,138.50,8.44,0.98,0.07,0.22,1.67,3.20,1281.00
09/06/2015,25.50,7.40,111.00,98.50,7.90,0.98,0.11,0.18,1.41,3.20,1284.00
09/07/2015,25.60,7.40,118.00,100.20,7.80,1.06,0.13,0.16,1.46,3.60,1294.00
09/08/2015,25.80,7.43,114.00,74.00,7.22,1.11,0.12,0.15,1.30,3.90,1292.00
09/09/2015,26.10,7.37,131.00,62.00,7.00,1.20,0.11,0.24,1.86,4.00,1304.00
09/10/2015,26.20,7.28,140.00,69.10,6.33,1.24,0.12,0.18,2.35,3.90,1322.00
09/11/2015,26.30,6.95,139.00,55.20,6.09,1.37,0.12,0.36,2.15,3.90,1325.00
09/12/2015,26.30,6.52,149.00,43.10,5.88,1.33,0.10,0.49,2.92,3.90,1327.00
09/13/2015,26.00,6.44,157.00,35.70,5.59,1.41,0.10,0.77,3.50,3.90,1321.00
09/14/2015,25.70,6.49,143.00,36.50,5.86,1.65,0.11,0.49,2.66,3.90,1318.00
09/15/2015,25.60,6.67,147.00,34.00,5.97,1.21,0.10,0.19,2.86,3.90,1322.00
09/16/2015,25.60,6.66,157.00,29.50,5.75,1.16,0.10,0.20,2.92,3.90,1333.00
09/17/2015,26.10,6.71,158.00,31.40,5.74,1.24,0.10,0.16,2.93,3.80,1375.00
09/18/2015,26.60,6.91,155.00,21.90,5.60,1.24,0.08,0.19,3.18,3.80,1319.00
09/19/2015,26.20,6.89,157.00,22.20,6.58,1.07,0.08,0.13,2.64,3.70,1318.00
09/20/2015,26.00,6.85,166.00,30.60,7.22,1.39,0.09,0.13,3.13,3.70,1339.00
09/21/2015,25.30,6.89,144.00,60.30,7.46,1.90,0.13,0.16,2.90,3.60,1371.00
09/22/2015,25.00,6.90,173.00,49.40,7.55,1.71,0.14,0.32,2.45,3.60,1365.00
09/23/2015,25.10,6.75,170.00,37.20,6.60,1.50,0.12,0.33,2.53,3.50,1365.00
09/24/2015,25.40,6.77,159.00,37.80,7.00,1.29,0.15,0.26,2.76,3.50,1373.00
09/25/2015,25.90,6.70,154.00,30.80,7.09,1.73,0.12,0.32,2.81,3.30,1376.00
09/26/2015,26.30,6.69,140.00,26.70,8.00,1.66,0.11,0.11,2.82,3.40,1352.00
09/27/2015,26.40,6.62,164.00,20.10,7.49,1.55,0.10,0.29,2.90,3.40,1311.00
09/28/2015,26.30,6.71,154.00,18.20,8.86,1.41,0.08,0.11,3.00,3.50,1299.00
09/29/2015,25.70,6.72,169.00,61.40,9.46,1.55,0.12,0.23,2.97,3.50,1322.00
09/30/2015,24.40,6.77,126.00,239.60,8.36,2.99,0.15,0.24,3.32,3.60,1428.00
10/01/2015,24.60,6.88,157.00,91.60,7.28,1.96,0.09,0.41,3.02,3.40,1376.00
10/02/2015,24.20,6.78,147.00,60.10,6.47,1.90,0.05,0.39,3.14,3.80,1365.00
10/03/2015,24.20,6.82,130.00,63.00,6.57,1.72,0.13,0.13,3.24,3.60,1337.00
10/04/2015,24.60,6.77,129.00,51.30,6.23,1.72,0.16,0.16,3.16,3.40,1341.00
10/05/2015,24.90,6.73,131.00,37.10,6.17,1.42,0.14,0.12,3.45,3.70,1346.00
10/06/2015,25.40,6.69,147.00,28.00,5.60,1.25,0.12,0.24,3.58,3.90,1337.00
10/07/2015,25.50,6.68,158.00,24.50,5.50,1.15,0.11,0.24,3.94,3.50,1318.00
10/08/2015,25.30,6.67,157.00,27.20,5.69,1.00,0.11,0.21,4.28,3.40,1321.00
10/09/2015,25.00,6.73,164.00,31.50,5.54,1.22,0.12,0.25,4.94,3.30,1341.00
10/10/2015,24.50,6.71,158.00,28.20,5.55,1.31,0.12,0.20,5.42,3.30,1338.00
10/11/2015,23.90,6.73,162.00,23.40,5.78,1.21,0.13,0.22,5.87,3.50,1330.00
10/12/2015,23.00,6.75,159.00,15.90,6.40,1.22,0.10,0.19,5.56,3.40,1316.00
10/13/2015,22.90,6.73,180.00,16.10,6.87,1.29,0.10,0.30,3.60,3.10,1300.00
10/14/2015,23.20,6.68,184.00,17.70,6.86,1.28,0.11,0.35,4.81,3.40,1287.00
10/15/2015,23.10,6.62,183.00,17.30,6.32,1.18,0.11,0.39,3.96,3.50,1287.00
10/16/2015,23.10,6.63,180.00,17.10,6.78,1.25,0.08,0.42,2.53,3.50,1288.00
10/17/2015,22.80,6.67,185.00,19.30,6.97,0.94,0.09,0.55,3.35,3.30,1288.00
10/18/2015,22.60,6.64,182.00,17.80,7.04,1.14,0.08,0.69,2.36,3.20,1291.00
10/19/2015,22.90,6.61,195.00,14.30,6.78,1.18,0.07,0.74,2.82,3.20,1285.00
10/20/2015,22.80,6.65,181.00,14.20,7.15,1.26,0.07,0.52,2.79,3.10,1289.00
10/21/2015,22.80,6.65,191.00,13.60,7.10,1.04,0.07,0.72,2.28,3.00,1282.00
10/22/2015,22.90,6.63,190.00,11.20,6.98,1.13,0.07,0.57,2.59,3.10,1275.00
10/23/2015,23.20,6.63,197.00,10.80,6.68,1.13,0.07,0.62,2.59,3.20,1276.00
10/24/2015,23.30,6.61,200.00,10.40,7.65,1.12,0.07,0.58,2.59,3.20,1293.00
10/25/2015,23.60,6.61,194.00,10.70,7.23,1.16,0.07,0.50,2.59,3.30,1341.00
10/26/2015,23.70,6.60,200.00,9.90,6.97,1.06,0.07,0.54,2.58,3.20,1336.00
10/27/2015,24.10,6.66,201.00,9.10,6.44,1.85,0.07,0.58,2.41,3.20,1370.00
10/28/2015,24.00,6.80,195.00,9.10,6.01,1.72,0.07,0.47,2.37,3.20,1397.00
10/29/2015,24.20,6.80,198.00,9.10,5.64,1.74,0.07,0.43,2.33,3.20,1359.00
10/30/2015,24.10,6.85,190.00,9.20,5.81,1.58,0.07,0.38,2.58,3.10,1320.00
10/31/2015,23.80,6.83,196.00,12.40,7.18,1.95,0.07,0.51,2.57,3.10,1323.00
11/01/2015,23.40,6.92,203.00,29.90,9.61,2.10,0.09,0.57,2.57,3.10,1344.00
11/02/2015,22.80,6.97,229.00,28.20,9.24,2.26,0.10,0.62,2.58,3.10,1388.00
11/03/2015,22.60,6.91,214.00,52.70,9.06,2.40,0.11,0.62,2.57,3.20,1418.00
11/04/2015,22.60,6.96,208.00,19.40,9.52,2.29,0.10,0.44,2.57,3.40,1435.00
11/05/2015,22.90,6.95,219.00,14.10,9.36,1.73,0.09,0.49,2.28,3.50,1340.00
11/06/2015,23.40,7.06,198.00,9.90,8.24,1.14,0.09,0.37,2.73,3.40,1287.00
11/07/2015,23.30,7.04,242.00,9.00,8.05,1.51,0.08,0.71,2.76,3.40,1280.00
11/08/2015,23.70,6.96,280.00,9.00,7.65,1.45,0.07,0.94,2.82,3.30,1272.00
11/09/2015,23.70,6.86,269.00,9.00,7.49,1.27,0.07,0.91,2.93,3.20,1291.00
11/10/2015,23.40,6.78,262.00,9.10,7.47,1.35,0.07,0.90,3.15,3.30,1292.00
11/11/2015,23.00,6.80,252.00,9.50,7.70,1.40,0.06,0.78,3.60,3.30,1307.00
11/12/2015,22.90,6.82,254.00,11.30,7.55,1.31,0.06,0.82,3.98,3.40,1316.00
11/13/2015,22.70,6.89,247.00,15.20,7.39,1.28,0.07,0.73,3.92,3.40,1305.00
11/14/2015,22.70,6.92,251.00,11.20,7.35,1.21,0.07,0.73,4.18,3.50,1319.00
11/15/2015,23.10,6.90,255.00,11.10,7.21,1.22,0.08,0.81,4.15,3.50,1317.00
11/16/2015,23.10,6.80,269.00,11.10,6.86,1.23,0.05,0.90,4.42,3.40,1310.00
11/17/2015,23.20,6.75,266.00,13.20,6.66,1.22,0.06,1.05,4.84,3.50,1310.00
11/18/2015,24.00,6.71,249.00,11.00,7.22,1.11,0.06,0.87,4.73,3.40,1291.00
11/19/2015,23.70,6.67,263.00,11.00,7.17,1.10,0.05,0.91,4.99,3.40,1301.00
11/20/2015,23.70,6.60,289.00,11.00,6.95,1.19,0.05,1.07,5.31,3.30,1303.00
11/21/2015,23.40,6.58,287.00,11.00,4.05,1.40,0.05,1.09,5.99,3.30,1284.00
11/22/2015,23.20,6.65,293.00,11.10,4.53,1.57,0.07,1.11,6.49,3.20,1282.00
11/23/2015,23.30,6.74,307.00,9.80,4.02,1.59,0.08,1.39,6.57,3.20,1270.00
11/24/2015,23.40,6.77,300.00,8.50,4.40,1.35,0.07,1.37,3.45,3.20,1267.00
11/25/2015,22.90,6.76,295.00,8.50,4.20,1.05,0.07,1.28,2.69,3.30,1259.00
11/26/2015,21.70,6.74,252.00,8.80,4.47,0.92,0.07,0.80,2.82,3.30,1278.00
11/27/2015,21.10,6.61,266.00,8.90,4.72,0.87,0.06,0.91,3.10,3.20,1287.00
11/28/2015,21.10,6.67,265.00,10.50,4.32,1.14,0.07,0.87,2.32,3.20,1285.00
11/29/2015,20.90,6.66,268.00,6.70,4.01,1.71,0.08,1.19,2.64,3.10,1278.00
11/30/2015,20.60,6.67,256.00,3.00,4.05,1.47,0.08,0.96,2.59,3.20,1275.00
12/01/2015,20.80,6.67,271.00,3.00,3.81,1.29,0.08,1.40,2.70,3.20,1282.00
12/02/2015,20.50,6.82,245.00,6.10,4.27,1.39,0.07,1.02,3.19,2.90,1242.00
12/03/2015,19.90,6.90,235.00,8.80,4.76,1.46,0.07,0.70,4.02,2.90,1209.00
12/04/2015,19.80,6.88,273.00,9.60,4.45,1.64,0.05,1.42,4.03,2.90,1216.00
12/05/2015,19.50,6.86,281.00,10.60,4.83,1.53,0.06,1.57,4.25,2.90,1214.00
12/06/2015,18.90,6.87,232.00,14.80,6.25,1.52,0.08,0.94,4.45,2.90,1216.00
12/07/2015,18.30,6.85,213.00,14.20,6.47,1.50,0.09,0.82,4.72,2.90,1222.00
12/08/2015,18.30,6.85,208.00,13.30,5.47,1.57,0.10,1.05,4.73,2.90,1217.00
12/09/2015,17.90,6.88,214.00,20.90,6.21,1.63,0.12,0.93,4.93,3.00,1236.00
12/10/2015,17.20,7.06,232.00,70.30,9.28,3.25,0.32,1.52,5.22,3.00,1329.00
12/11/2015,17.00,7.14,253.00,81.60,8.09,2.82,0.26,1.91,5.19,3.00,1287.00
12/12/2015,17.40,7.10,195.00,87.80,7.16,2.40,0.19,1.22,5.45,3.00,1262.00
12/13/2015,17.60,6.95,203.00,44.80,6.86,1.99,0.14,1.19,5.60,3.10,1244.00
12/14/2015,17.70,6.92,171.00,44.50,7.45,1.63,0.17,0.66,5.69,3.00,1247.00
12/15/2015,17.90,6.81,161.00,50.70,7.21,1.88,0.20,0.66,6.10,3.10,1249.00
12/16/2015,17.50,6.79,154.00,45.20,7.29,1.36,0.17,0.31,7.06,3.00,1254.00
12/17/2015,16.40,6.74,157.00,32.80,7.49,1.00,0.15,0.21,2.45,3.00,1250.00
12/18/2015,15.70,6.84,201.00,24.80,7.24,0.79,0.15,0.50,5.42,3.00,1239.00
12/19/2015,15.50,6.75,198.00,21.90,7.01,1.23,0.16,0.60,5.70,3.00,1247.00
12/20/2015,15.80,6.74,190.00,18.80,7.19,1.09,0.15,0.60,5.09,3.00,1236.00
12/21/2015,16.20,6.83,191.00,20.40,7.28,1.26,0.15,0.99,4.40,3.00,1250.00
12/22/2015,16.70,6.77,189.00,18.10,6.44,1.86,0.13,0.95,3.23,3.00,1244.00
12/23/2015,17.20,6.77,184.00,19.20,6.47,1.57,0.11,0.74,2.97,3.00,1246.00
12/24/2015,17.70,6.74,190.00,20.10,6.41,1.37,0.11,0.87,2.80,3.00,1243.00
12/25/2015,17.40,6.73,206.00,14.60,6.56,1.37,0.11,0.94,4.04,3.00,1246.00
12/26/2015,16.90,6.76,224.00,15.60,6.50,1.35,0.12,1.01,4.39,3.00,1245.00
12/27/2015,17.20,6.74,219.00,15.30,6.62,1.28,0.12,1.00,4.73,3.00,1250.00
12/28/2015,17.10,6.75,207.00,15.30,7.14,1.12,0.11,1.00,4.49,3.00,1248.00
12/29/2015,16.90,6.75,207.00,14.40,7.23,1.40,0.10,0.88,4.52,3.00,1251.00
12/30/2015,16.90,6.75,225.00,14.90,6.84,1.65,0.10,0.96,4.62,3.00,1255.00
12/31/2015,16.90,6.76,213.00,16.60,6.98,1.50,0.10,1.04,4.60,3.00,1249.00
03/01/2016,14.50,6.52,145.00,14.40,7.82,1.00,0.10,0.57,5.10,4.70,1204.00
03/02/2016,14.90,6.49,143.00,12.70,7.97,1.13,0.08,0.47,5.09,4.70,1206.00
03/03/2016,15.20,6.66,154.00,12.60,7.61,1.93,0.09,0.52,5.08,4.60,1203.00
03/04/2016,15.60,6.70,159.00,12.50,7.92,1.24,0.08,0.49,4.98,4.60,1209.00
03/05/2016,16.10,6.71,195.00,17.00,7.75,1.09,0.08,0.66,5.08,4.60,1206.00
03/06/2016,16.80,6.76,208.00,12.50,7.33,0.87,0.08,0.85,5.11,4.60,1204.00
03/07/2016,17.50,6.74,206.00,13.00,7.31,1.08,0.09,0.75,4.90,4.60,1206.00
03/08/2016,17.80,6.75,213.00,41.10,6.90,1.46,0.11,0.77,3.08,4.60,1218.00
03/09/2016,17.90,6.79,212.00,41.40,6.93,1.48,0.11,0.66,3.51,4.80,1221.00
03/10/2016,16.70,6.76,196.00,57.00,7.27,1.75,0.13,0.56,3.14,4.60,1229.00
03/11/2016,15.40,6.76,182.00,68.40,7.73,2.15,0.15,0.66,2.90,4.60,1233.00
03/12/2016,15.20,6.76,207.00,48.80,7.64,1.77,0.15,0.73,3.14,4.60,1234.00
03/13/2016,14.80,6.80,215.00,95.30,7.35,2.39,0.17,0.89,3.35,4.60,1243.00
03/14/2016,14.20,6.77,183.00,366.00,8.50,2.59,0.29,0.86,3.60,4.50,1329.00
03/15/2016,14.00,6.84,169.00,119.30,8.54,2.22,0.17,0.83,3.65,4.50,1248.00
03/16/2016,14.10,6.73,145.00,125.20,8.61,1.53,0.12,0.79,4.03,4.60,1245.00
03/17/2016,14.30,6.78,132.00,,,1.56,0.13,0.47,4.21,4.70,1247.00
03/18/2016,15.00,6.96,132.00,11.80,,1.64,0.16,0.62,4.80,4.70,1228.00
03/19/2016,16.10,6.97,152.00,39.70,,1.57,0.16,0.88,6.42,4.50,1230.00
03/20/2016,16.90,6.97,138.00,160.70,,1.20,0.16,0.73,5.31,4.60,1266.00
03/21/2016,17.10,7.16,128.00,500.00,,1.62,0.13,0.89,6.81,4.60,1655.00
03/22/2016,16.80,7.01,95.00,434.50,10.14,2.32,0.16,0.31,5.80,4.50,1361.00
03/23/2016,16.80,6.86,92.00,482.80,9.91,1.70,0.11,0.30,5.64,4.30,1486.00
03/24/2016,16.60,6.91,86.00,414.90,9.76,1.57,0.11,0.19,4.78,4.40,1384.00
03/25/2016,16.10,6.83,103.00,174.80,9.74,1.24,0.12,0.30,4.56,4.40,1256.00
03/26/2016,15.80,6.79,108.00,78.60,9.67,1.36,0.13,0.30,4.80,4.50,1218.00
03/27/2016,15.70,6.79,115.00,53.60,9.53,0.95,0.12,0.22,6.01,4.60,1221.00
03/28/2016,15.80,6.75,128.00,43.30,9.15,1.45,0.12,0.52,6.29,4.70,1206.00
03/29/2016,15.70,6.72,128.00,47.10,8.64,1.36,0.12,0.43,3.47,4.80,1211.00
03/30/2016,15.90,6.68,129.00,35.80,8.12,1.11,0.11,0.44,4.39,4.70,1207.00
03/31/2016,16.40,6.68,134.00,29.40,7.82,0.93,0.10,0.49,5.32,4.70,1212.00
04/01/2016,17.10,6.68,136.00,23.90,7.46,0.89,0.10,0.51,4.50,4.70,1213.00
04/02/2016,17.80,6.67,140.00,19.70,7.07,0.79,0.10,0.59,4.09,4.70,1216.00
04/03/2016,17.90,6.62,134.00,16.60,6.73,1.19,0.11,0.53,3.78,4.70,1218.00
04/04/2016,18.20,6.57,136.00,16.70,6.65,1.08,0.10,0.58,4.38,4.70,1223.00
04/05/2016,18.50,6.56,138.00,14.70,6.32,1.01,0.11,0.66,5.34,4.80,1230.00
04/06/2016,19.40,6.56,144.00,12.40,5.92,0.90,0.11,0.62,3.75,4.60,1233.00
04/07/2016,20.00,6.57,152.00,11.90,5.68,0.95,0.13,0.62,5.26,4.70,1213.00
04/08/2016,20.20,6.50,138.00,11.40,5.60,0.84,0.11,0.53,5.44,4.80,1221.00
04/09/2016,20.30,6.54,149.00,12.00,5.47,0.78,0.13,0.46,5.77,4.90,1221.00
04/10/2016,20.10,6.53,152.00,23.90,5.78,0.66,0.14,0.52,6.41,4.60,1238.00
04/11/2016,20.00,6.56,147.00,56.10,6.48,1.78,0.17,0.58,6.90,4.80,1257.00
04/12/2016,20.40,6.54,163.00,51.30,5.94,1.99,0.21,0.73,6.88,4.70,1252.00
04/13/2016,20.00,6.53,137.00,41.90,6.33,1.32,0.17,0.43,7.36,4.70,1236.00
04/14/2016,20.20,6.52,141.00,44.80,6.33,2.01,0.19,0.48,7.38,5.10,1236.00
04/15/2016,20.00,6.53,154.00,23.10,5.83,2.72,0.20,0.52,7.74,4.60,1228.00
04/16/2016,19.70,6.56,141.00,46.00,6.73,2.73,0.20,0.45,8.75,4.60,1237.00
04/17/2016,19.80,6.48,146.00,47.40,6.57,2.56,0.18,0.54,6.16,4.70,1239.00
04/18/2016,21.40,6.34,114.00,471.40,5.53,5.34,0.35,0.77,9.78,4.40,1390.00
04/19/2016,21.20,6.54,103.00,422.70,6.67,2.76,0.18,0.37,8.30,4.30,1381.00
04/20/2016,20.40,6.64,99.00,262.30,7.88,2.80,0.09,0.21,8.43,4.40,1278.00
04/21/2016,20.60,6.46,116.00,148.60,7.42,2.75,0.11,0.35,8.51,4.60,1247.00
04/22/2016,20.70,6.49,120.00,94.30,7.69,2.17,0.11,0.37,7.50,4.20,1230.00
04/23/2016,20.80,6.53,132.00,75.10,6.68,2.19,0.11,0.40,8.41,4.30,1222.00
04/24/2016,21.20,6.53,127.00,179.10,7.92,2.25,0.13,0.48,9.10,4.50,1255.00
04/25/2016,21.60,6.54,133.00,500.00,8.96,2.28,0.04,0.53,9.42,4.30,1419.00
04/26/2016,21.60,6.52,114.00,480.90,8.27,2.47,0.08,0.47,5.40,4.40,1387.00
04/27/2016,21.90,6.72,73.00,499.70,8.12,3.53,0.15,0.22,3.86,4.30,1534.00
04/28/2016,21.30,6.79,76.00,427.70,8.81,2.74,0.14,0.15,5.83,4.40,1358.00
04/29/2016,22.30,6.77,94.00,166.70,7.11,2.21,0.11,0.26,6.14,4.30,1267.00
04/30/2016,21.10,6.78,107.00,101.10,5.58,2.19,0.09,0.17,7.16,4.30,1237.00
05/01/2016,20.70,6.81,112.00,128.10,5.73,2.21,0.09,0.38,7.84,4.50,1255.00
05/02/2016,22.00,6.77,112.00,102.50,5.32,1.91,0.09,0.36,6.89,4.80,1255.00
05/03/2016,22.20,6.87,124.00,92.30,4.96,1.94,0.17,0.38,7.07,4.40,1235.00
05/04/2016,22.60,6.82,124.00,89.40,4.82,1.66,0.18,0.36,7.38,4.30,1235.00
05/05/2016,22.80,6.79,131.00,89.70,4.12,1.70,0.17,0.45,6.62,4.30,1227.00
