时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
03/09/2016,17.1,6.91,230,13,5.18,2.97,0.24,1.94,5.22,3.7
03/10/2016,16.7,6.98,238,14.9,5.68,2.84,0.28,1.92,4.84,3.7
03/11/2016,15.8,7.04,288,24.1,5.44,3.28,0.35,2.7,7.53,3.7
03/12/2016,14.7,7.07,194,17.8,4.54,3.94,0.26,1.31,5.21,3.7
03/13/2016,14.2,7.02,254,92.9,5.95,4.43,0.25,2.26,6.87,3.7
03/14/2016,14.2,7.05,217,265.7,8.65,4.28,0.43,1.7,4.51,3.7
03/15/2016,14.3,6.81,138,146.8,8.55,3.4,0.27,0.96,2.59,3.7
03/16/2016,14.3,6.82,146,56.6,8.19,3.32,0.2,0.74,2.54,3.7
03/17/2016,14.5,6.83,155,43,7.98,3.09,0.17,0.72,2.58,3.7
03/18/2016,15,6.9,185,51.7,7.39,3.49,0.22,0.87,2.66,3.7
03/19/2016,16.2,6.93,178,60.8,7.44,2.92,0.27,0.94,2.64,3.7
03/20/2016,17.4,6.97,199,147.8,7.88,3.62,0.23,1.33,3.94,3.7
03/21/2016,17.9,7.06,146,444.2,8.46,2.67,0.2,1.02,2.07,3.7
03/22/2016,17.2,6.97,127,229.1,8.85,2.28,0.17,0.45,5.06,3.7
03/23/2016,17.9,6.89,131,439.1,6.87,2.92,0.22,0.19,5.35,3.7
03/24/2016,17.4,6.87,138,236.4,9.32,2.48,0.18,0.39,5.47,3.7
03/25/2016,15.8,6.97,140,104.8,10.99,1.61,0.13,0.46,4.9,3.7
03/26/2016,15.6,6.98,154,71.9,10.79,2.17,0.12,0.61,5.03,3.7
03/27/2016,15.9,6.96,150,73,10.5,1.97,0.12,0.47,3.38,3.7
03/28/2016,15.9,6.94,144,69.2,10.33,-,0.11,0.59,2.37,3.7
03/29/2016,15.6,6.91,151,65.9,9.96,2.46,0.11,0.7,2.28,3.7
03/30/2016,15.9,6.9,153,57.5,9.96,2.13,0.11,0.7,2.44,3.7
03/31/2016,16.4,6.9,158,48.4,9.68,2.21,0.11,0.79,2.56,3.7
04/01/2016,16.9,6.91,152,45.1,9.33,2.27,0.13,0.76,2.41,3.7
04/02/2016,17.4,6.89,140,41.4,8.97,1.93,0.11,0.77,2.29,3.7
04/03/2016,17.5,6.88,151,42.4,8.75,2.09,0.12,0.84,2.43,3.7
04/04/2016,17.8,6.87,151,42,8.69,2.01,0.15,0.84,2.31,3.7
04/05/2016,18.4,6.91,175,39.4,8.09,2.07,0.18,0.94,2.79,3.7
04/06/2016,18.5,6.75,140,37.8,9,2.49,0.13,0.96,2.71,3.7
04/07/2016,19,6.89,161,43.8,8.12,2.3,0.17,0.81,2.79,3.7
04/08/2016,19.2,6.88,165,35.3,7.65,2.25,0.19,0.69,2.77,3.7
04/09/2016,19.4,6.9,167,45.4,7.28,2.3,0.17,0.97,3.08,3.7
04/10/2016,19.4,6.9,180,103.6,7.32,2.36,0.16,1,2.87,3.7
04/11/2016,19.3,6.98,174,61,7.16,2.22,0.19,0.98,2.92,3.7
04/12/2016,19.2,7.01,156,58.3,6.42,2.15,0.22,0.97,3.06,3.7
04/13/2016,19.7,7.03,190,95.2,7.46,2.64,0.29,0.86,3.27,3.7
04/14/2016,19.5,7.01,181,75.5,7.01,2.38,0.27,1.07,3.55,3.7
04/15/2016,19.4,7.07,179,91.5,6.91,2.38,0.17,1.04,4.02,3.7
04/16/2016,19.3,7.06,192,121.8,7.89,2.56,0.18,1.07,4.06,3.7
04/17/2016,19.2,6.97,153,114.7,7.58,2.66,0.18,0.87,3.37,3.7
04/18/2016,21.9,7.15,102,442.8,7.44,1.74,0.16,0.17,1.61,3.6
04/19/2016,23.2,7.2,125,357.2,6.61,1.61,0.17,0.11,1.42,3.6
04/20/2016,23.3,7.23,156,156.3,7.47,1.88,0.18,0.18,1.93,3.6
04/21/2016,21.4,7.19,171,72.1,8.35,2.24,0.15,0.43,2.85,3.7
04/22/2016,20.3,7.07,194,98.4,8.23,2.47,0.18,0.8,3.43,3.7
04/23/2016,20.4,7.08,180,101.2,7.9,2.64,0.18,0.87,2.85,3.7
04/24/2016,21.3,7.07,237,275.4,8.03,3.17,0.18,1.22,3.62,3.6
04/25/2016,22.7,7.18,141,443.1,7.34,2.79,0.13,0.29,1.49,3.6
04/26/2016,22.5,7.2,145,341.2,7.84,2.8,0.13,0.29,2.04,3.7
04/27/2016,22.5,6.93,95,420,7.66,2.62,0.16,0.23,2.01,3.6
04/28/2016,22.4,7.07,122,180.6,8.43,2.53,0.17,0.22,2.68,4.2
04/29/2016,20.7,7.12,125,113.1,9.86,2.14,0.14,0.22,2.43,4.7
04/30/2016,20.3,7.14,138,150.1,9.96,4.19,0.12,0.49,3.16,4.7
05/01/2016,20.1,7.16,132,168.1,10.07,1.8,0.13,0.38,3.15,4.7
05/02/2016,20.6,7.26,150,149.7,9.45,1.42,0.13,0.46,3.67,4.7
05/03/2016,21.4,7.26,151,150,8.63,1.29,0.14,0.36,3.21,4.7
05/04/2016,21.3,7.17,162,109.8,8.1,0.94,0.14,0.7,4.25,4.2
05/05/2016,21.2,7.19,157,97.3,7.83,1.09,0.15,0.64,4.77,4.7
