时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
05/03/2013 03:54:00,21.00,6.83,186.00,35.10,5.57,2.20,0.32,0.79,4.45,5.20
05/03/2013 06:54:00,20.90,6.79,179.00,49.80,5.53,2.78,0.29,0.66,4.19,5.20
05/03/2013 09:54:00,21.50,6.80,179.00,30.50,5.81,2.92,0.28,0.84,4.09,5.30
05/03/2013 12:54:00,21.90,6.82,208.00,38.10,5.27,3.37,0.30,1.29,3.34,5.30
05/03/2013 15:54:00,21.90,6.87,232.00,41.80,4.85,3.46,0.32,1.27,3.99,5.40
05/03/2013 18:54:00,21.60,6.93,245.00,42.10,4.77,3.22,0.30,1.11,4.83,5.40
05/03/2013 21:54:00,21.40,6.99,254.00,42.50,4.27,3.39,0.33,1.15,4.38,5.30
05/04/2013 00:54:00,21.00,6.94,212.00,53.60,4.91,3.36,0.32,0.66,4.43,5.30
05/04/2013 03:54:00,20.60,6.84,186.00,34.90,4.92,2.39,0.31,0.88,4.56,5.30
05/04/2013 06:54:00,20.60,6.79,182.00,32.40,5.00,2.76,0.29,0.51,4.12,5.30
05/04/2013 09:54:00,20.30,6.75,162.00,36.40,5.38,2.81,0.27,0.22,4.10,5.30
05/04/2013 12:54:00,20.70,6.78,208.00,43.20,5.34,2.68,0.28,0.64,4.01,5.40
05/04/2013 15:54:00,20.80,6.82,226.00,41.10,4.67,2.86,0.31,1.18,4.16,5.40
05/04/2013 18:54:00,20.70,6.87,250.00,49.60,5.06,3.19,0.34,1.59,4.64,5.40
05/04/2013 21:54:00,20.70,6.90,282.00,58.10,4.90,3.48,0.37,1.73,3.86,5.30
05/05/2013 00:54:00,20.20,6.85,214.00,44.50,5.23,3.10,0.31,1.29,3.81,5.30
05/05/2013 03:54:00,19.80,6.77,178.00,44.80,5.68,2.24,0.28,0.75,3.79,5.30
05/05/2013 06:54:00,19.60,6.76,162.00,39.60,5.93,3.00,0.29,0.71,2.88,5.30
05/05/2013 09:54:00,20.30,6.87,286.00,51.20,5.29,2.26,0.25,0.23,3.09,5.30
05/05/2013 12:54:00,20.10,6.97,275.00,78.40,5.41,2.63,0.29,0.43,3.82,5.40
05/05/2013 15:54:00,20.20,6.96,295.00,174.80,7.14,2.74,0.37,0.98,3.20,5.80
05/05/2013 18:54:00,19.90,6.87,326.00,112.10,7.34,3.00,0.38,1.84,4.30,5.70
05/05/2013 21:54:00,19.50,6.83,246.00,224.10,8.13,3.65,0.43,1.54,4.34,5.90
05/06/2013 00:54:00,19.30,6.75,234.00,137.10,7.24,2.88,0.40,1.28,3.98,5.70
05/06/2013 03:54:00,19.20,6.76,254.00,119.40,6.75,4.11,0.37,1.08,4.03,5.70
05/06/2013 06:54:00,19.20,6.81,269.00,168.90,6.96,2.90,0.34,1.14,3.87,5.70
05/06/2013 09:54:00,19.30,6.86,243.00,158.00,6.82,3.45,0.41,1.15,4.45,5.80
05/06/2013 12:54:00,19.60,6.86,233.00,156.80,6.53,3.19,0.43,1.13,3.50,6.00
05/06/2013 15:54:00,19.70,6.83,224.00,182.20,6.67,3.75,0.44,1.07,3.72,5.80
05/06/2013 18:54:00,19.60,6.84,222.00,185.50,6.98,4.74,,1.32,3.64,6.00
05/06/2013 21:54:00,19.60,6.74,181.00,135.80,6.18,3.26,0.36,0.29,3.37,5.80
05/07/2013 00:54:00,19.80,6.70,168.00,139.90,5.88,3.20,0.38,0.44,3.35,5.70
05/07/2013 03:54:00,19.80,6.62,182.00,123.00,5.90,2.47,0.36,0.97,3.32,5.70
05/07/2013 06:54:00,19.80,6.65,248.00,130.40,5.59,2.92,0.37,1.07,3.22,5.70
05/07/2013 09:54:00,20.10,6.74,273.00,141.00,5.22,1.80,0.40,2.42,4.25,5.70
05/07/2013 12:54:00,20.60,6.75,268.00,100.80,5.10,2.34,0.32,1.69,4.72,5.60
05/07/2013 15:54:00,20.30,6.77,269.00,107.00,5.02,3.12,0.38,2.36,4.50,5.70
05/07/2013 18:54:00,20.60,6.75,248.00,146.10,7.04,3.51,0.39,1.84,4.38,5.20
05/07/2013 21:54:00,20.40,6.53,175.00,130.80,6.98,2.52,0.33,0.82,4.04,5.10
05/08/2013 00:54:00,20.60,6.62,188.00,69.50,5.68,2.80,0.31,0.68,2.90,5.10
05/08/2013 03:54:00,20.60,6.76,177.00,71.20,5.90,2.19,0.30,0.75,2.52,5.10
05/08/2013 06:54:00,20.60,6.77,178.00,61.20,5.44,2.03,0.29,0.47,2.84,5.00
05/08/2013 09:54:00,21.10,6.82,188.00,65.80,5.69,2.26,0.30,0.54,2.98,5.10
05/08/2013 12:54:00,21.20,6.88,228.00,89.40,5.42,2.00,0.29,0.43,2.96,5.20
05/08/2013 15:54:00,21.20,6.92,236.00,74.00,5.18,2.15,0.27,0.21,3.07,5.20
05/08/2013 18:54:00,21.20,6.91,242.00,70.90,5.04,2.10,0.27,0.24,3.66,5.20
05/08/2013 21:54:00,21.20,6.89,251.00,83.10,4.89,2.09,0.28,0.44,3.79,5.10
05/09/2013 00:54:00,20.90,6.76,173.00,54.60,5.64,2.19,0.29,0.46,4.04,5.10
05/09/2013 03:54:00,21.10,6.66,189.00,39.60,5.05,1.59,0.28,0.76,3.01,5.10
05/09/2013 06:54:00,21.20,6.71,187.00,43.20,5.42,2.22,0.27,0.63,2.79,5.10
05/09/2013 09:54:00,21.50,6.79,208.00,47.40,5.30,2.31,0.31,0.66,2.99,5.10
05/09/2013 12:54:00,21.80,6.89,230.00,49.90,5.12,2.04,0.26,0.30,3.32,5.20
05/09/2013 15:54:00,21.50,6.87,169.00,50.20,7.83,2.57,0.26,0.35,3.32,6.00
05/09/2013 18:54:00,21.20,6.80,160.00,46.00,6.30,2.07,0.26,0.38,2.81,5.20
05/09/2013 21:54:00,21.00,6.63,184.00,48.00,5.63,2.46,0.26,0.78,2.94,5.00
05/10/2013 00:54:00,20.80,6.57,166.00,50.80,5.47,2.84,0.24,0.99,2.80,5.00
05/10/2013 03:54:00,21.00,6.55,190.00,44.00,5.38,1.40,0.24,0.76,2.92,5.00
05/10/2013 06:54:00,21.30,6.62,206.00,42.90,5.71,2.00,0.24,0.52,3.19,5.00
05/10/2013 09:54:00,22.00,6.74,237.00,121.50,6.20,1.93,0.24,0.17,3.43,5.10
05/10/2013 12:54:00,22.20,6.83,243.00,53.80,5.48,2.28,0.25,0.29,3.42,5.00
05/10/2013 15:54:00,21.60,6.86,176.00,77.50,7.05,2.90,0.25,0.37,3.29,5.10
05/10/2013 18:54:00,,,,,,,,,,
05/10/2013 21:54:00,22.40,6.78,158.00,30.00,4.69,1.04,0.23,0.11,2.20,4.90
05/11/2013 00:54:00,21.30,6.75,163.00,55.00,6.02,2.11,0.25,0.06,2.95,5.10
05/11/2013 03:54:00,22.10,6.84,216.00,422.20,7.53,2.25,0.44,0.56,3.00,5.80
05/11/2013 06:54:00,21.90,6.90,216.00,221.10,6.63,2.51,0.38,0.49,3.15,5.50
05/11/2013 11:00:00,,,,,,,,,,
05/11/2013 14:00:00,22.20,6.73,215.00,215.60,6.89,3.15,0.38,1.03,4.37,5.60
05/12/2013 17:39:00,21.30,6.75,147.00,99.20,6.13,2.19,0.30,0.39,3.26,5.20
05/12/2013 20:39:00,21.10,6.81,142.00,85.50,5.89,2.25,0.30,0.44,2.99,5.10
05/12/2013 23:00:00,21.10,6.82,144.00,81.00,5.93,2.10,0.30,0.52,2.54,5.20
05/13/2013 02:00:00,21.10,6.82,144.00,86.80,5.96,3.04,0.30,0.52,2.44,5.10
05/13/2013 05:00:00,20.80,6.82,130.00,73.00,6.18,2.37,0.26,0.46,2.18,5.20
05/13/2013 08:00:00,21.10,6.83,142.00,79.10,6.29,2.27,0.25,0.23,2.38,5.20
05/13/2013 11:00:00,22.10,6.87,181.00,106.20,5.24,2.21,0.26,0.23,2.53,5.30
05/13/2013 14:00:00,22.20,6.88,167.00,95.60,5.40,3.23,0.30,0.45,2.92,5.30
05/13/2013 17:00:00,21.90,6.83,142.00,74.10,5.90,2.83,0.26,0.21,3.46,5.20
05/13/2013 20:00:00,21.80,6.79,157.00,61.50,5.80,2.62,0.25,0.35,3.65,5.10
05/13/2013 23:00:00,21.90,6.73,152.00,66.50,5.85,2.52,0.24,0.25,3.25,5.10
05/14/2013 02:00:00,22.20,6.72,168.00,54.80,5.49,2.41,0.24,0.20,3.23,5.10
05/14/2013 05:00:00,22.30,6.76,173.00,48.60,5.27,1.42,0.23,0.25,2.30,5.10
05/14/2013 08:00:00,22.40,6.81,180.00,53.10,5.18,2.06,0.23,0.30,3.21,5.10
05/14/2013 11:00:00,22.90,6.79,206.00,58.20,5.05,1.08,0.24,0.32,2.94,5.10
05/14/2013 14:00:00,22.50,6.84,187.00,54.00,5.20,2.26,0.25,0.34,3.24,5.10
05/14/2013 17:00:00,22.00,6.83,157.00,43.00,5.67,2.26,0.22,0.17,2.95,5.20
05/14/2013 20:00:00,21.90,6.83,167.00,52.00,5.52,2.14,0.22,0.18,2.66,5.20
05/14/2013 23:00:00,21.60,6.80,157.00,45.60,6.06,2.44,0.22,0.41,2.75,5.00
05/15/2013 02:00:00,21.70,6.74,169.00,43.80,6.02,2.64,0.21,0.65,2.34,5.00
05/15/2013 05:00:00,21.60,6.69,161.00,51.60,5.91,1.44,0.21,0.66,3.34,5.00
05/15/2013 08:00:00,21.40,6.67,152.00,45.60,6.10,1.93,0.20,0.25,3.07,4.90
05/15/2013 11:00:00,21.70,6.73,170.00,41.90,5.76,2.06,0.21,0.37,3.70,5.00
05/15/2013 14:00:00,21.70,6.76,172.00,56.10,5.80,2.18,0.20,0.24,3.18,5.10
05/15/2013 17:00:00,21.90,6.82,173.00,55.00,5.85,2.42,0.21,0.24,2.82,5.10
05/15/2013 20:00:00,22.30,6.86,205.00,52.90,5.52,2.58,0.25,0.40,2.33,5.00
05/15/2013 23:00:00,22.30,6.88,200.00,56.90,5.94,2.10,0.24,0.29,2.92,5.10
05/16/2013 02:00:00,22.30,6.92,199.00,69.80,6.70,2.11,0.25,0.28,3.24,5.10
05/16/2013 05:00:00,22.30,6.91,193.00,53.80,6.23,1.58,0.26,0.41,2.87,5.00
05/16/2013 08:00:00,22.30,6.92,198.00,50.00,6.01,2.01,0.25,0.29,3.28,5.10
05/16/2013 14:00:00,,,,,,,,,,
05/16/2013 17:00:00,23.10,6.94,245.00,495.00,7.83,2.50,,0.63,3.65,6.60
05/16/2013 20:00:00,22.40,6.97,225.00,494.90,7.81,2.50,,1.04,3.55,7.10
05/16/2013 23:00:00,22.50,7.00,225.00,494.90,7.78,3.00,0.30,0.15,3.50,6.40
05/17/2013 02:00:00,,,,,,,,,,
05/17/2013 05:00:00,,,,,,,,,,
05/17/2013 08:00:00,22.30,7.05,215.00,494.20,7.27,2.83,,1.52,3.35,5.60
05/17/2013 11:00:00,22.20,7.17,198.00,498.50,6.36,2.83,,1.74,2.97,5.70
05/17/2013 14:00:00,22.20,7.13,173.00,495.80,6.42,6.07,,1.02,2.92,5.70
05/17/2013 17:00:00,22.50,7.08,178.00,496.80,6.98,4.00,,0.69,3.18,5.60
05/17/2013 20:00:00,22.30,7.05,166.00,446.40,6.54,2.52,0.44,0.59,2.48,5.50
05/17/2013 23:00:00,22.40,7.00,188.00,457.90,6.49,3.06,0.40,0.90,2.54,5.30
05/18/2013 02:00:00,22.00,6.89,171.00,307.50,6.14,2.76,0.31,0.86,2.49,5.20
05/18/2013 05:00:00,22.00,6.82,176.00,266.10,6.19,2.11,0.31,0.98,2.89,5.20
05/18/2013 08:00:00,21.90,6.84,173.00,206.90,6.37,2.17,0.26,0.63,3.14,5.10
05/18/2013 11:00:00,22.20,6.93,169.00,211.90,6.43,2.14,0.18,0.11,3.12,5.10
05/18/2013 14:00:00,22.30,6.94,154.00,150.10,6.56,3.48,0.24,0.35,2.95,5.00
05/18/2013 17:00:00,22.40,6.95,152.00,123.40,6.56,2.24,0.21,0.31,2.80,5.00
05/18/2013 20:00:00,22.60,6.97,163.00,142.50,6.58,2.85,0.22,0.36,2.71,5.00
05/18/2013 23:00:00,22.80,6.99,163.00,112.50,6.40,1.44,0.21,0.34,2.91,5.00
05/19/2013 11:09:00,23.00,7.03,220.00,464.50,7.93,2.31,,0.78,2.56,5.00
05/19/2013 14:09:00,23.30,7.14,231.00,494.20,7.94,1.96,,0.48,2.97,5.10
05/19/2013 17:09:00,23.10,7.19,245.00,492.60,8.25,2.39,0.19,0.13,3.35,5.10
05/19/2013 20:09:00,23.10,7.09,222.00,473.10,7.80,2.98,0.31,0.37,3.42,5.20
05/19/2013 23:09:00,22.80,7.14,192.00,494.90,7.63,3.25,0.35,0.39,3.23,5.30
05/20/2013 02:09:00,22.50,7.13,174.00,499.60,7.78,2.99,0.33,0.32,2.66,5.20
05/20/2013 05:09:00,22.30,7.14,172.00,495.40,7.54,2.36,0.34,0.41,3.09,5.40
05/20/2013 08:09:00,22.20,7.14,165.00,449.50,7.39,3.11,,0.29,2.92,5.20
05/20/2013 11:09:00,22.20,7.08,152.00,380.80,7.88,3.11,0.40,0.53,2.88,5.30
05/20/2013 14:09:00,22.50,7.06,151.00,338.50,7.79,3.83,0.42,0.60,2.49,5.30
05/20/2013 17:00:00,,,,,,,,,,
05/21/2013 17:40:00,21.70,7.05,168.00,491.60,8.21,,,1.19,3.49,5.60
05/21/2013 20:00:00,21.60,7.19,171.00,496.00,8.78,,0.23,0.65,4.71,5.50
05/21/2013 22:48:00,,,,,,,,,,
05/22/2013 00:00:00,21.60,7.24,178.00,497.50,8.99,,0.23,0.61,2.81,5.90
05/22/2013 03:00:00,21.90,7.26,176.00,492.20,9.00,,0.20,0.64,2.90,5.90
05/22/2013 06:00:00,22.00,7.22,195.00,493.40,9.04,,0.20,0.58,2.95,6.70
05/22/2013 09:55:00,26.40,6.99,170.00,404.00,,,0.33,0.64,2.53,5.20
05/22/2013 12:55:00,27.60,6.93,171.00,258.50,,,0.31,0.62,2.75,5.00
05/22/2013 15:55:00,27.80,6.92,171.00,181.70,,,0.30,0.57,2.42,5.00
05/22/2013 19:00:00,27.50,6.93,172.00,330.80,,,0.28,,3.13,4.90
05/22/2013 22:00:00,27.20,6.92,172.00,308.80,,3.07,0.27,0.94,2.85,4.90
05/23/2013 01:00:00,27.20,6.93,173.00,295.90,,3.07,0.25,0.25,2.99,4.90
05/23/2013 04:00:00,27.10,6.95,175.00,271.10,,3.07,0.24,0.31,3.38,4.80
05/23/2013 07:00:00,27.20,6.96,175.00,248.80,,5.50,0.23,0.26,2.70,4.80
05/23/2013 11:00:00,28.10,6.96,177.00,217.90,,2.37,0.23,0.27,3.52,4.80
05/23/2013 14:00:00,28.20,7.01,104.00,,,2.35,,0.56,2.07,4.90
05/23/2013 17:00:00,30.50,6.94,105.00,377.60,,2.78,,0.58,2.13,4.80
05/23/2013 20:00:00,26.80,7.04,111.00,,,2.90,,0.51,1.94,4.80
05/23/2013 23:56:00,28.40,6.97,113.00,451.00,,2.35,0.48,0.22,1.86,4.80
05/24/2013 02:56:00,28.60,6.94,113.00,421.00,,2.84,0.44,0.21,1.83,4.70
05/24/2013 05:56:00,28.60,6.90,114.00,373.90,,2.49,0.36,0.27,1.94,4.70
05/24/2013 08:40:00,22.60,7.01,169.00,256.10,8.75,2.67,0.42,0.45,1.99,4.80
05/24/2013 11:00:00,23.00,7.16,180.00,477.00,8.80,2.56,0.26,0.24,2.33,4.90
05/24/2013 14:00:00,22.90,7.15,151.00,219.40,8.53,2.82,0.20,0.36,2.12,4.80
05/24/2013 17:00:00,23.30,7.04,213.00,257.50,8.56,2.97,0.20,0.96,2.01,4.90
05/24/2013 20:00:00,22.80,6.94,167.00,150.00,8.66,2.98,0.17,0.45,2.26,4.90
05/24/2013 23:00:00,,,,,,,,,,
05/25/2013 02:00:00,22.50,7.12,187.00,134.10,8.03,3.69,0.15,0.33,2.45,4.90
05/25/2013 05:00:00,22.40,7.18,194.00,128.10,8.73,2.46,0.13,0.31,2.26,4.90
05/25/2013 08:00:00,22.60,7.20,198.00,202.90,8.48,3.11,0.15,0.36,2.03,4.90
05/25/2013 11:00:00,22.90,7.19,188.00,169.80,8.42,3.19,0.16,0.40,1.76,4.90
05/25/2013 14:00:00,23.10,7.15,162.00,137.10,8.42,2.96,0.17,0.39,2.27,4.90
05/25/2013 17:00:00,23.40,7.10,180.00,180.80,8.19,3.36,0.16,0.52,2.33,4.90
05/25/2013 20:00:00,23.40,6.95,207.00,142.50,7.91,3.27,0.15,1.01,2.67,4.80
05/25/2013 23:00:00,22.90,6.86,151.00,100.20,8.21,1.58,0.14,0.48,2.44,4.80
05/26/2013 02:00:00,22.80,7.04,169.00,88.40,8.33,1.06,0.13,0.28,2.19,4.80
05/26/2013 05:00:00,,,,,,,,,,
05/26/2013 08:00:00,22.90,6.96,182.00,85.90,8.25,1.35,0.11,0.17,2.34,4.90
05/26/2013 11:00:00,22.70,7.13,174.00,121.40,8.23,0.97,0.11,0.13,2.39,4.80
05/26/2013 14:00:00,22.50,7.12,147.00,123.60,8.23,1.19,0.11,0.14,2.50,4.80
05/26/2013 17:00:00,22.60,7.10,157.00,79.00,8.08,1.11,0.11,0.10,2.23,4.80
05/26/2013 20:00:00,22.90,7.14,177.00,86.20,8.40,0.95,0.11,0.03,2.56,4.80
05/26/2013 23:00:00,22.70,7.10,176.00,110.60,7.76,0.99,0.12,0.06,2.42,4.80
05/27/2013 02:00:00,22.50,6.85,200.00,81.50,7.67,0.85,0.12,0.03,2.43,4.90
05/27/2013 05:00:00,22.90,6.79,227.00,73.90,7.53,0.64,0.12,0.16,2.55,4.70
05/27/2013 08:00:00,22.80,6.90,216.00,93.50,7.71,0.76,0.12,0.03,2.36,4.80
05/27/2013 14:00:00,23.40,7.04,178.00,75.20,7.94,0.73,0.13,0.06,2.79,4.80
05/27/2013 17:00:00,22.70,7.06,184.00,98.20,8.16,1.21,0.12,0.09,3.36,4.80
05/27/2013 20:00:00,22.70,7.11,204.00,95.90,8.18,1.19,0.12,0.06,2.23,4.80
05/27/2013 23:00:00,22.70,7.11,198.00,128.80,8.12,1.11,0.12,0.06,2.23,4.90
05/28/2013 02:00:00,22.60,7.00,214.00,106.10,7.56,1.12,0.12,0.07,1.88,4.80
05/28/2013 05:00:00,22.50,6.94,233.00,83.20,7.54,0.74,0.12,0.18,1.83,4.80
05/28/2013 08:00:00,22.50,7.08,198.00,99.20,7.69,1.27,0.12,0.10,1.99,4.90
05/28/2013 11:00:00,23.00,7.15,215.00,104.40,7.85,1.27,0.12,0.12,2.15,4.90
05/28/2013 14:00:00,23.30,7.15,168.00,85.50,7.51,1.32,0.13,0.12,1.58,4.80
05/28/2013 17:00:00,23.50,7.10,165.00,74.20,7.61,1.47,0.13,0.11,2.23,4.90
05/28/2013 20:00:00,23.80,7.08,187.00,120.50,7.88,1.43,0.13,0.09,1.75,4.90
05/28/2013 23:00:00,23.60,7.15,160.00,87.10,7.97,1.31,0.13,0.19,2.07,4.80
05/29/2013 02:00:00,23.60,7.13,192.00,77.80,7.65,1.37,0.13,0.12,1.50,4.70
05/29/2013 05:00:00,23.30,7.15,189.00,85.90,7.51,0.66,0.13,0.18,2.02,4.80
05/29/2013 08:00:00,23.20,7.15,184.00,91.10,7.45,1.30,0.13,0.12,1.98,4.80
05/29/2013 11:00:00,23.80,7.16,204.00,89.10,7.52,1.52,0.13,0.13,1.93,4.80
05/29/2013 14:00:00,24.10,7.16,179.00,92.90,7.66,1.62,0.13,0.13,1.54,4.80
05/29/2013 17:00:00,24.20,7.14,166.00,90.00,7.37,1.71,0.13,0.12,1.58,4.80
05/29/2013 20:00:00,24.30,7.13,180.00,86.40,7.48,1.63,0.13,0.08,1.51,4.90
05/29/2013 23:00:00,23.90,7.16,152.00,78.10,7.61,1.54,0.13,0.08,1.91,4.80
05/30/2013 02:00:00,23.50,7.06,163.00,86.00,7.01,1.50,0.14,0.05,1.90,4.80
05/30/2013 05:00:00,23.20,6.91,197.00,85.10,6.81,0.96,0.14,0.16,1.25,4.80
05/30/2013 08:00:00,23.70,6.79,263.00,73.60,7.04,1.34,0.14,0.09,2.51,4.80
05/30/2013 11:00:00,24.20,6.81,255.00,98.80,7.55,1.58,0.14,0.11,1.70,4.90
05/30/2013 14:00:00,24.10,6.77,165.00,92.20,6.98,1.85,0.14,0.19,2.57,4.90
05/30/2013 17:00:00,24.60,6.98,186.00,86.20,6.95,1.77,0.14,0.27,3.29,5.00
05/30/2013 20:00:00,24.70,7.12,196.00,71.50,7.07,1.62,0.14,0.14,2.84,4.90
05/31/2013 09:40:00,24.50,7.06,239.00,106.90,6.48,2.50,0.15,0.12,2.40,4.90
05/31/2013 12:40:00,24.50,6.85,230.00,88.90,6.70,1.06,0.14,0.15,2.48,4.90
05/31/2013 15:40:00,24.80,6.81,183.00,71.60,6.77,1.38,0.14,0.10,2.48,5.00
05/31/2013 18:40:00,25.00,6.95,206.00,82.50,6.66,1.50,0.14,0.13,2.73,5.00
05/31/2013 21:40:00,24.70,7.08,169.00,89.20,7.24,1.44,0.14,0.10,2.74,5.00
06/01/2013 02:00:00,24.00,7.09,142.00,71.10,7.51,1.86,0.14,0.07,2.54,5.00
06/01/2013 05:00:00,23.90,7.07,171.00,71.40,7.04,1.12,0.13,0.19,1.97,4.90
06/01/2013 08:00:00,24.40,6.96,230.00,68.60,6.70,1.64,0.14,0.10,1.98,4.80
06/01/2013 11:00:00,24.50,6.81,215.00,69.20,6.25,1.85,0.14,0.11,2.09,4.90
06/01/2013 14:00:00,24.50,6.78,152.00,81.00,6.64,1.70,0.13,0.11,2.32,5.00
06/01/2013 17:00:00,24.90,6.89,160.00,86.40,6.92,2.06,0.13,0.12,3.02,4.90
06/01/2013 20:00:00,24.90,7.01,167.00,70.00,6.78,1.89,0.14,0.09,2.71,5.00
06/01/2013 23:00:00,24.40,7.07,134.00,56.90,7.08,2.01,0.14,0.07,2.43,4.90
06/02/2013 02:00:00,24.40,7.06,153.00,80.90,6.86,1.69,0.14,0.03,2.40,5.00
06/02/2013 05:00:00,24.40,7.09,177.00,74.40,6.70,1.12,0.14,0.14,2.20,5.00
06/02/2013 08:00:00,24.30,7.12,184.00,64.10,6.73,1.60,0.14,0.08,2.14,5.10
06/02/2013 11:00:00,23.90,7.09,166.00,71.20,6.82,1.76,0.14,0.07,2.41,4.90
06/02/2013 14:00:00,23.80,6.96,140.00,68.50,6.93,1.88,0.14,0.07,2.39,4.90
06/02/2013 20:00:00,24.90,7.13,,49.60,8.10,0.76,0.14,0.10,1.71,4.80
06/02/2013 23:00:00,24.20,6.78,161.00,49.10,7.01,1.72,0.14,0.06,2.31,4.90
06/03/2013 02:00:00,23.60,7.04,139.00,65.10,7.54,1.50,0.14,0.03,2.42,4.90
06/03/2013 05:00:00,24.10,7.13,181.00,59.40,6.78,1.51,0.14,0.29,2.14,4.90
06/03/2013 08:00:00,24.00,7.21,183.00,50.80,6.98,1.73,0.14,0.11,1.96,4.90
06/03/2013 11:00:00,24.10,7.22,175.00,67.80,6.98,1.86,0.14,0.10,2.24,4.90
06/03/2013 14:00:00,23.90,7.14,147.00,64.60,7.20,1.95,0.14,0.08,1.65,5.00
06/03/2013 17:00:00,24.50,6.97,187.00,68.20,6.87,1.84,0.14,0.09,2.33,5.00
06/03/2013 20:03:00,24.50,6.90,194.00,61.10,7.12,0.87,0.14,0.03,2.01,4.90
06/03/2013 23:03:00,24.20,6.94,159.00,55.00,6.98,1.59,0.14,0.03,1.89,4.90
06/04/2013 02:03:00,23.90,7.04,146.00,120.10,7.38,1.51,0.14,0.06,2.47,4.90
06/04/2013 05:03:00,24.40,7.15,202.00,76.00,7.18,1.19,0.15,0.14,2.79,5.00
06/04/2013 11:05:00,23.60,7.16,171.00,66.20,6.95,1.00,0.14,0.20,2.09,5.00
06/04/2013 14:05:00,23.80,7.03,189.00,78.90,7.56,1.62,0.15,0.09,2.40,4.80
06/04/2013 17:05:00,23.90,6.94,220.00,117.60,7.72,1.75,0.15,0.06,2.30,4.90
06/04/2013 20:05:00,24.40,7.06,242.00,257.20,7.83,0.91,0.14,0.03,1.79,5.00
06/04/2013 23:00:00,24.10,7.29,234.00,391.90,7.97,0.85,0.14,0.03,2.24,5.00
06/05/2013 02:00:00,23.90,7.29,232.00,221.50,7.81,1.27,0.14,0.03,2.64,5.00
06/05/2013 05:00:00,23.60,7.28,220.00,353.00,8.20,1.14,0.14,0.14,2.83,5.10
06/05/2013 08:00:00,23.70,7.28,224.00,373.00,7.59,1.28,0.14,0.08,3.02,5.30
06/05/2013 11:00:00,23.60,7.24,174.00,298.50,7.92,0.99,0.15,0.07,3.11,5.40
06/05/2013 14:00:00,24.00,7.20,152.00,355.80,7.63,1.60,0.14,0.07,2.91,5.40
06/05/2013 17:00:00,24.20,7.17,163.00,388.10,7.33,1.82,0.15,0.03,3.28,5.50
06/05/2013 20:00:00,23.90,7.08,169.00,279.90,7.77,1.79,0.15,0.03,2.92,5.30
06/05/2013 23:00:00,23.60,6.88,143.00,202.50,7.64,1.63,0.16,0.03,2.83,5.30
06/06/2013 02:00:00,23.40,6.87,140.00,200.60,7.40,1.61,0.16,0.03,2.81,5.00
06/06/2013 05:00:00,23.20,7.06,150.00,185.40,7.34,1.27,0.16,0.11,2.80,4.90
06/06/2013 11:00:00,23.50,7.20,152.00,185.10,7.27,2.06,0.16,0.07,3.03,4.90
06/06/2013 14:00:00,23.60,7.18,119.00,158.50,7.62,1.83,0.16,0.03,2.80,4.90
06/06/2013 17:00:00,23.90,7.16,149.00,146.90,7.31,2.18,0.20,0.20,2.24,4.80
06/06/2013 20:00:00,23.80,7.21,138.00,101.50,7.47,2.02,0.17,0.07,2.27,4.90
06/06/2013 23:00:00,24.00,7.23,158.00,118.60,7.66,2.16,0.20,0.18,2.41,4.90
06/07/2013 02:00:00,,,,,,,,,,
06/07/2013 05:00:00,,,,,,,,,,
06/07/2013 08:00:00,23.80,7.19,190.00,134.00,7.51,1.67,0.15,0.11,2.67,4.80
06/07/2013 11:00:00,23.90,7.26,170.00,111.20,7.43,1.86,0.15,0.07,2.08,4.80
06/07/2013 14:00:00,24.10,7.13,134.00,76.60,7.70,1.82,0.14,0.06,2.79,4.80
06/07/2013 17:00:00,24.10,7.20,156.00,69.20,7.28,1.79,0.14,0.07,3.16,4.70
06/07/2013 20:00:00,24.10,7.26,161.00,88.40,7.16,1.80,0.14,0.03,2.94,4.80
06/08/2013 00:00:00,23.90,7.26,145.00,88.50,7.59,1.11,0.17,0.17,2.12,4.80
06/08/2013 03:00:00,23.90,7.26,156.00,66.00,7.38,0.70,0.15,0.14,2.07,4.70
06/08/2013 06:00:00,23.80,7.25,175.00,89.60,7.30,0.96,0.15,0.07,1.70,4.80
06/08/2013 09:00:00,24.10,7.13,202.00,88.60,6.62,1.15,0.15,0.06,2.24,4.80
06/08/2013 12:00:00,24.20,6.94,190.00,81.40,6.34,0.93,0.15,0.03,2.33,4.80
06/08/2013 15:00:00,24.10,6.91,136.00,76.60,6.48,1.13,0.15,0.03,2.45,4.90
06/08/2013 18:00:00,24.50,7.01,160.00,84.60,6.45,1.18,0.15,0.03,2.81,4.90
06/08/2013 21:16:00,24.70,7.13,171.00,73.00,6.74,,0.15,0.03,2.75,4.90
06/09/2013 03:42:00,24.30,7.21,153.00,72.60,6.59,0.91,0.17,0.17,2.18,4.80
06/09/2013 06:42:00,24.40,7.20,215.00,88.00,6.84,1.70,0.20,0.48,2.75,4.70
06/09/2013 09:42:00,24.40,7.24,234.00,88.60,6.85,1.23,0.16,0.14,3.00,4.80
06/09/2013 12:42:00,24.40,7.01,192.00,76.90,7.02,1.34,0.15,0.10,3.03,4.90
