时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,氰化物
09/19/2013 17:00:00,26.3,7.6,306,57.4,6.88,1.99,0.25,0.87,3.97,0
09/19/2013 20:00:00,26.1,7.63,297,52.9,7.21,2.11,0.25,1.07,3.84,0
09/19/2013 23:00:00,25.6,7.59,290,59.6,7.86,1.91,0.25,0.87,3.89,0
09/20/2013 02:00:00,25.5,7.64,300,66.1,7.62,2,0.26,0.67,4.01,0
09/20/2013 05:00:00,25.5,7.68,297,65.2,8.16,1.52,0.25,1.41,4.04,0
09/20/2013 08:00:00,25.7,7.69,301,138.4,7.76,3.48,0.27,0.84,4.15,0
09/20/2013 11:00:00,26.3,7.72,301,70.8,7.28,2.35,0.27,0.88,3.71,
09/20/2013 14:00:00,26.8,7.69,287,62,7.44,2.12,0.26,0.97,4.19,
09/20/2013 17:00:00,26.7,7.64,297,81.1,8.74,2.09,0.28,1.04,4,0
09/20/2013 20:00:00,26.3,7.61,294,70,9.48,2.12,0.26,1.02,3.81,0
09/20/2013 23:00:00,25.8,7.6,296,68.5,7.97,2.09,0.26,0.81,4.04,0
09/21/2013 02:00:00,25.7,7.63,304,65.8,7.79,1.98,0.26,0.81,4.03,0
09/21/2013 05:00:00,25.9,7.64,295,65.4,8.76,1.6,0.25,1.22,3.9,0
09/21/2013 08:00:00,25.9,7.66,298,77,9.37,1.68,0.26,0.91,3.78,0
09/21/2013 11:00:00,25.8,7.64,281,64.8,9.5,1.86,0.24,1.02,3.94,0
09/21/2013 14:00:00,26.2,7.59,290,58.2,6.96,1.98,0.24,0.86,3.87,0
09/21/2013 17:00:00,26,7.65,289,64.4,8.34,1.87,0.24,0.81,4.05,0
09/21/2013 20:00:00,25.8,7.64,305,66.6,7.64,2.2,0.24,0.85,3.61,0
09/21/2013 23:00:00,25.6,7.6,301,60.4,7.04,2.24,0.25,0.82,3.85,0
09/22/2013 02:00:00,25.4,7.62,306,68.9,7.06,2.07,0.26,0.81,3.43,0
09/22/2013 05:00:00,25,7.64,286,72.9,7.37,1.76,0.24,1.34,3.98,0
09/22/2013 08:00:00,25.1,7.66,293,95.8,9.71,1.14,0.21,0.65,4.19,
09/22/2013 11:00:00,25.1,7.67,315,96.6,7.78,2.09,0.27,0.92,3.33,0
09/22/2013 14:00:00,24.6,7.64,307,78.2,6.85,2.29,0.26,0.96,4.28,0
09/22/2013 17:00:00,24.5,7.6,311,73.9,6.78,2.84,0.26,0.72,4.11,0
09/22/2013 20:00:00,24.4,7.59,330,233.4,7.99,3.38,,1.21,4.5,0
09/22/2013 23:00:00,24.7,7.6,305,281.2,8.51,4.9,,1.59,4.07,0
09/23/2013 02:00:00,24.7,7.55,280,310.2,7.67,4.44,,1.97,4.37,0
09/23/2013 05:00:00,24.5,7.54,270,325.1,7.54,3.56,,2.23,4.98,0
09/23/2013 08:00:00,24.1,7.53,265,496.4,4.54,,,,,
09/23/2013 14:04:00,26.1,7.47,33,,,1.22,0.26,0.51,4.12,0
09/23/2013 17:04:00,26.2,7.21,30,,,0.72,0.18,0.47,4.13,0
09/23/2013 20:04:00,24.7,7.31,185,35,4.79,0.52,0.18,0.42,3.75,0
09/23/2013 23:04:00,25,7.42,189,23.6,4.93,3.49,0.58,0.53,3.56,0
09/24/2013 02:04:00,25.2,7.46,191,17.2,5.04,2.71,0.44,0.51,3.59,0
09/24/2013 05:04:00,25.3,7.48,193,16.1,5.11,2.16,0.4,1.05,3.43,0
09/24/2013 08:04:00,25.5,7.49,195,12.2,5.17,2.2,0.36,0.73,3.77,0
09/24/2013 11:04:00,25.8,7.51,197,107.2,5.34,1.94,0.33,0.56,3.53,0
09/24/2013 14:04:00,26.5,7.53,200,100.8,5.7,1.95,0.32,0.59,3.53,0
09/24/2013 17:04:00,27.2,7.55,,82.6,6.04,1.96,0.28,0.65,3.68,0
09/24/2013 20:04:00,24.3,7.56,220,127.5,4.63,2.29,0.26,0.75,3.13,0
09/24/2013 23:00:00,24.5,7.63,237,118.6,8.74,1.92,0.22,0.89,3.92,0
09/25/2013 02:00:00,24.5,7.65,243,109,9.06,1.75,0.21,0.93,4.38,0
09/25/2013 05:00:00,24.4,7.65,247,105.9,9.77,1.89,0.2,1.43,3.4,0
09/25/2013 08:00:00,24.3,7.61,252,101.5,8.78,2.14,0.21,1.16,4.04,0
09/25/2013 11:00:00,25,7.63,254,92.8,9.05,2.34,0.21,1.18,3.53,0
09/25/2013 14:00:00,25.6,7.6,254,77.2,7.21,2.21,0.18,0.79,3.27,0
09/25/2013 17:00:00,25.3,7.65,247,80,8.9,2.23,0.19,0.86,2.89,0
09/25/2013 20:00:00,25.1,7.67,249,70.8,8.41,1.76,0.19,0.89,3.65,0
09/25/2013 23:00:00,25.2,7.65,254,73.9,8.26,1.98,0.2,0.84,3.29,0
09/26/2013 02:00:00,25.4,7.68,260,79,7.63,1.79,0.2,0.85,3.44,0
09/26/2013 05:00:00,25.5,7.68,270,65.4,8.32,1.84,0.19,1.66,3.6,0
09/26/2013 08:00:00,25.5,7.66,270,54.9,7.9,2.16,0.2,1.15,3.6,0
09/26/2013 11:00:00,25.3,7.65,277,60.6,8.34,2.53,0.2,1.14,3.64,0
09/26/2013 14:00:00,25.2,7.65,278,52,7.67,2.76,0.19,0.92,3.21,0
09/26/2013 17:00:00,24.9,7.65,276,53.2,6.14,1.99,0.19,0.84,3.57,0
09/26/2013 20:00:00,24.6,7.65,274,60.8,6.35,2.28,0.19,1.06,3.36,0
09/26/2013 23:00:00,24.4,7.65,271,74.2,6.25,2.3,0.19,0.88,3.74,0
09/27/2013 02:00:00,24.1,7.67,274,71.8,6.5,2.11,0.2,0.79,3.35,
09/27/2013 05:00:00,24.2,7.71,275,62.8,6.45,1.96,0.2,1.42,3.49,
09/27/2013 08:00:00,24,7.69,273,60.6,6.4,2.68,0.2,1.09,3.46,
09/27/2013 11:00:00,24.3,7.66,283,104.5,6.68,2.82,0.2,1.07,1.61,0
09/27/2013 14:00:00,24.5,7.61,289,61.2,7.88,2.57,0.2,1.28,2.26,0
09/27/2013 17:00:00,24.4,7.6,285,55,7.93,2.42,0.2,1.05,2.08,0
09/27/2013 20:00:00,24,7.66,283,63.4,8.05,2.4,0.2,1.01,1.91,0
09/27/2013 23:00:00,24.1,7.66,275,64.8,8.08,2.56,0.2,1.07,1.53,0
09/28/2013 02:00:00,24.2,7.68,279,59.6,8.04,2.62,0.2,0.82,1.83,0
09/28/2013 05:00:00,24.2,7.68,287,62.2,8.02,2.27,0.2,1.57,1.92,0
09/28/2013 08:00:00,24.1,7.68,285,52.1,7.99,2.76,0.22,1.29,1.84,0
09/28/2013 12:00:00,24.7,7.61,288,51.2,7.81,1.12,0.2,1.22,1.71,0
09/28/2013 15:00:00,24.8,7.63,289,65.4,7.88,2.07,0.26,1.15,1.93,0
09/28/2013 18:00:00,24.4,7.65,293,57.4,7.73,2.32,0.25,1.43,1.93,0
09/28/2013 21:00:00,24.1,7.6,283,62.9,8.07,2.33,0.22,1.09,2.66,0
09/28/2013 23:00:00,24.1,7.65,285,100.9,8.12,2.03,0.24,1.1,2.18,0
09/29/2013 02:00:00,24.1,7.68,276,70.6,8.21,,0.22,0.85,1.89,0
09/29/2013 05:00:00,24.2,7.69,286,61.6,7.85,,0.2,1.52,2.02,0
09/29/2013 08:00:00,24.3,7.67,288,54.9,7.56,,0.2,1.21,1.96,0
09/29/2013 11:00:00,24.6,7.68,290,44.9,7.32,,0.2,1.09,3.09,0
09/29/2013 14:00:00,24.7,7.65,288,38.1,7.23,,0.19,0.94,2.84,0
09/29/2013 17:00:00,24.4,7.65,288,48.6,7.51,1.45,0.2,0.96,3.11,0
09/29/2013 20:00:00,24.1,7.65,294,70,7.7,1.45,0.21,1.1,3.39,0
09/29/2013 23:00:00,23.9,7.63,288,69.5,7.76,,0.22,0.99,3.82,0
09/30/2013 02:00:00,23.9,7.67,280,74.9,7.96,,0.22,0.86,3.46,0
09/30/2013 05:00:00,23.8,7.7,287,76.4,7.97,,0.26,1.59,3.52,0
09/30/2013 08:00:00,23.8,7.65,284,53.9,7.28,,0.25,1.1,3.95,0
09/30/2013 11:00:00,24.2,7.64,289,47.1,7.13,2.31,0.24,1.11,2.84,0
09/30/2013 14:00:00,24.5,7.65,294,53,7.43,2.64,0.23,1.1,3.41,0
09/30/2013 17:00:00,24.4,7.65,293,57.4,7.6,2.68,0.25,1.12,3.23,0
09/30/2013 20:00:00,24.1,7.63,300,56.2,7.63,3.01,0.24,1.5,4.13,0
09/30/2013 23:00:00,23.8,7.56,297,60.4,7.61,2.81,0.24,1.08,3.71,0
10/01/2013 02:00:00,23.9,7.62,293,60.5,7.72,2.71,0.23,1.06,3.83,0
10/01/2013 05:00:00,23.9,7.65,295,53.5,7.75,2.43,0.24,1.46,3.97,0
10/01/2013 08:00:00,24,7.66,292,49.5,7.85,2.57,0.23,1.06,3.89,0
10/01/2013 11:00:00,24.6,7.66,305,46.1,7.61,2.62,0.23,1.29,3.89,0
10/01/2013 14:00:00,25.3,7.61,296,42.1,7.52,2.85,0.24,1.07,3.29,0
10/01/2013 17:00:00,25.3,7.63,295,43.9,7.61,2.95,0.24,0.94,3.45,0
10/01/2013 20:00:00,24.8,7.63,298,46,7.6,2.86,0.25,1.17,3.52,0
10/01/2013 23:00:00,24.6,7.61,295,43.9,7.41,2.88,0.23,0.87,3.38,0
10/02/2013 02:00:00,24.6,7.65,292,56.4,7.69,2.65,0.23,0.98,3.59,0
10/02/2013 05:00:00,24.6,7.65,291,54.9,7.77,2.42,0.23,1.24,3.31,0
10/02/2013 08:00:00,24.7,7.69,297,43.1,7.72,2.7,0.22,1,3.65,0
10/02/2013 11:00:00,25.3,7.66,298,32.8,7.99,2.94,0.22,1.25,3.64,0
10/02/2013 14:00:00,25.7,7.63,295,37,8.23,2.89,0.21,1.12,3.33,0
10/02/2013 17:00:00,25.4,7.66,302,33.5,6.91,2.97,0.22,1.08,3.9,0
10/02/2013 20:00:00,24.8,7.66,302,30.9,8.53,2.97,0.21,1,3.39,0
10/02/2013 23:00:00,24.3,7.66,297,39.4,8.25,2.76,0.21,1.04,3.39,0
10/03/2013 02:00:00,24,7.67,293,49.1,8.88,2.89,0.22,0.88,2.87,0
10/03/2013 05:00:00,24,7.68,290,54.8,8.85,2.46,0.23,1.27,3.59,0
10/03/2013 08:00:00,23.9,7.71,290,50.4,8.72,2.66,0.24,1.08,3.29,0
10/03/2013 11:00:00,24.5,7.69,297,38.6,8.22,2.76,0.23,1.23,3.67,0
10/03/2013 14:00:00,24.7,7.65,293,31.5,7.83,3.14,0.21,1.01,3.39,0
10/03/2013 17:00:00,24.5,7.66,306,33.2,8.86,3.02,0.21,0.88,3.91,0
10/03/2013 20:00:00,23.8,7.7,309,38.9,8.05,2.83,0.21,0.91,3.37,0
10/03/2013 23:00:00,23.3,7.7,301,40.6,8.25,2.87,0.21,0.87,3.12,0
10/04/2013 02:00:00,23.1,7.72,299,52,8.88,2.86,0.24,0.76,3.6,0
10/04/2013 05:00:00,23,7.73,299,53.4,8.75,2.47,0.25,1.35,3.81,0
10/04/2013 08:00:00,22.9,7.71,295,37.6,6.94,2.78,0.24,0.9,3.8,0
10/04/2013 11:00:00,23.5,7.74,297,33.9,7.98,2.73,0.23,0.82,3.47,0
10/04/2013 14:00:00,24,7.73,302,32.5,7.99,3.07,0.22,0.77,3.69,0
10/04/2013 17:00:00,23.8,7.74,317,28.4,7.91,2.86,0.23,0.84,3.93,0
10/04/2013 20:00:00,23.2,7.75,319,31.5,7.92,3.09,0.26,1.05,3.62,0
10/04/2013 23:00:00,22.5,7.71,313,40.5,7.98,2.98,0.24,1.02,4.44,0
10/05/2013 02:00:00,22.3,7.72,315,39.4,7.99,2.96,0.23,0.81,3.98,0
10/05/2013 05:00:00,22.1,7.74,312,35.8,7.84,2.44,0.23,1.26,5.67,0
10/05/2013 08:00:00,22.1,7.76,311,34.4,7.97,2.82,0.22,0.84,3.45,0
10/05/2013 11:00:00,23.1,7.76,313,32,7.97,2.79,0.22,0.83,3.99,0
10/05/2013 14:00:00,23.7,7.77,318,33.9,7.98,3.35,0.28,1.2,3.95,0
10/05/2013 17:00:00,23.5,7.71,325,35.2,7.98,3.32,0.25,1.08,4.4,0
10/05/2013 20:00:00,23,7.71,326,33,7.98,3.18,0.25,0.96,4.3,0
10/05/2013 23:00:00,22.4,7.72,326,38.1,7.99,3.05,0.25,1.18,4.61,0
10/06/2013 02:00:00,22.2,7.69,331,37.6,7.93,2.97,0.25,1.03,3.95,0
10/06/2013 05:00:00,22.2,7.74,318,39.6,7.88,2.76,0.23,1.15,3.86,0
10/06/2013 08:00:00,22.3,7.79,318,35.4,7.96,3.01,0.23,0.83,3.32,0
10/06/2013 11:00:00,23.4,7.8,311,26.8,7.18,3.13,0.22,0.89,3.7,0
10/06/2013 14:00:00,23.9,7.76,319,29.2,7.42,3.37,0.23,0.89,3.93,0
10/06/2013 17:00:00,24,7.77,326,27.5,7.99,3.16,0.22,0.83,3.89,0
10/06/2013 20:00:00,23.7,7.78,326,27.2,7.98,3.2,0.21,0.72,3.77,0
10/06/2013 23:00:00,23.3,7.8,321,32.6,7.51,3.03,0.21,0.71,3.7,0
10/07/2013 02:00:00,23.3,7.81,325,32.6,7.42,3.01,0.22,0.7,3.72,0
10/07/2013 05:00:00,23.5,7.81,330,37.4,6.5,2.99,0.23,1.33,3.79,0
10/07/2013 08:00:00,23.7,7.81,317,41.1,6.85,3.13,0.22,0.89,4.28,0
10/07/2013 11:00:00,23.9,7.79,324,36.4,6.74,3.59,0.22,0.86,3.69,0
10/07/2013 14:00:00,23.9,7.77,319,35.5,6.82,3.5,0.22,0.77,4.18,0
10/07/2013 17:00:00,23.9,7.76,326,38.9,5.89,3.56,0.2,0.61,3.83,0
10/07/2013 20:00:00,23.5,7.73,330,29.6,6.15,2.72,0.21,0.7,4.66,0
10/07/2013 23:00:00,23.2,7.71,323,32.2,5.5,2.45,0.21,0.76,3.94,0
10/08/2013 02:00:00,23,7.75,320,33.9,7.19,2.28,0.22,0.71,3.98,0
10/08/2013 05:00:00,22.8,7.75,316,51,7.82,1.79,0.22,1.3,3.84,0
10/08/2013 08:00:00,22.8,7.77,314,64.2,7.68,2.11,0.23,0.97,3.58,0
10/08/2013 11:00:00,23.1,7.76,321,57.2,7.97,2.29,0.24,1.02,3.95,0
10/08/2013 14:00:00,23.3,7.74,322,51.6,7.7,2.58,0.25,1.04,4.48,0
10/08/2013 17:00:00,23.3,7.72,325,43.9,7.83,2.37,0.24,0.89,4.36,0
10/08/2013 20:00:00,23.3,7.75,328,39.4,7.68,2.33,0.24,0.95,4.5,0
10/08/2013 23:00:00,23.1,7.72,320,41.6,7.85,2.24,0.22,0.87,3.79,0
10/09/2013 02:00:00,23,7.73,323,40.5,7.73,2.4,0.25,0.81,4.12,0
10/09/2013 05:00:00,23.1,7.74,312,38.8,7.96,1.95,0.23,1.37,3.87,0
10/09/2013 08:00:00,23.4,7.74,325,45.2,8,2.21,0.25,0.99,4.22,0
10/09/2013 11:00:00,23.7,7.73,332,37.1,7.93,2.34,0.26,1.05,4.52,0
10/09/2013 14:00:00,23.7,7.69,318,31,7.42,2.37,0.24,0.98,4.8,0
10/09/2013 17:00:00,23.8,7.7,326,33.1,7.53,2.58,0.24,0.92,4.46,0
10/09/2013 20:00:00,23.6,7.71,318,33.2,7.39,2.49,0.26,1.05,4.74,0
10/09/2013 23:00:00,23.5,7.69,328,34.6,7.41,2.24,0.23,0.91,4.58,0
10/10/2013 02:00:00,23.5,7.72,331,36.9,7.82,2.19,0.25,0.86,4.3,0
10/10/2013 05:00:00,23.5,7.72,336,41.2,7.83,2.11,0.26,1.47,4.85,0
10/10/2013 08:00:00,23.5,7.71,332,41.9,7.37,2.39,0.26,1.27,4.4,0
10/10/2013 11:00:00,24.2,7.69,337,39.6,7.61,3.06,0.29,1.74,5.13,0
10/10/2013 14:00:00,24.8,7.65,330,36.5,7.86,2.96,0.29,1.59,5.04,0
10/10/2013 17:00:00,24.7,7.62,335,30.8,7.95,2.75,0.27,1.31,5.36,0
10/10/2013 20:00:00,24.4,7.65,333,50.4,7.87,2.8,0.28,1.24,4.95,0
10/10/2013 23:00:00,24.2,7.6,331,71.2,7.34,2.76,0.28,0.96,4.59,0
10/11/2013 02:00:00,24.1,7.64,327,38.8,7.96,2.41,0.26,0.93,4.3,0
10/11/2013 05:00:00,24.3,7.68,335,31.4,7.87,1.96,0.26,1.46,5.09,0
10/11/2013 08:00:00,24.6,7.68,321,36.1,7.68,2.26,0.25,0.88,4,0
10/11/2013 11:00:00,26.1,7.68,329,28.1,7.51,2.21,0.25,1.06,4.36,0
10/11/2013 14:00:00,26.9,7.67,329,22.2,7.37,2.38,0.24,1,4.65,0
10/11/2013 17:00:00,26.4,7.58,339,28.5,7.39,2.99,0.25,1.01,4.96,0
10/11/2013 20:00:00,25.6,7.58,334,20.2,7.05,2.73,0.24,1,5.18,0
10/11/2013 23:00:00,25,7.59,325,25,7.32,2.51,0.24,0.96,5.08,0
10/12/2013 02:00:00,24.6,7.65,339,28.6,7.54,2.5,0.26,0.78,4.85,0
10/12/2013 05:00:00,24.3,7.7,323,34,7.85,2.02,0.25,1.13,4.18,0
10/12/2013 08:00:00,24.4,7.73,331,37.4,7.71,2.11,0.25,0.87,4.61,0
10/12/2013 11:00:00,25.8,7.72,340,25.6,7.56,2.6,0.25,0.88,4.71,0
10/12/2013 14:00:00,26.3,7.69,327,27.4,6.73,2.71,0.25,1.02,4.76,0
10/12/2013 17:00:00,25.8,7.64,330,20.5,7.22,2.71,0.26,1.06,4.67,0
10/12/2013 20:00:00,24.8,7.62,333,36.4,7.41,2.59,0.26,1.07,4.72,0
10/12/2013 23:00:00,24,7.63,327,33.1,7.63,2.52,0.26,0.81,4.86,0
10/13/2013 02:00:00,23.4,7.68,330,30.9,7.56,2.41,0.26,0.76,4.04,0
10/13/2013 05:00:00,23.1,7.71,334,30.6,7.91,2.1,0.26,1.41,4.6,0
10/13/2013 08:00:00,22.9,7.68,337,33.6,7.73,2.18,0.26,0.83,4.27,0
10/13/2013 11:00:00,24.6,7.7,324,25.6,7.18,2.55,0.26,1.02,4.75,0
10/13/2013 14:00:00,25.4,7.66,333,22.9,7.26,3.08,0.23,1.05,4.8,0
10/13/2013 17:00:00,24.7,7.64,333,24.4,7.72,2.81,0.25,1.01,4.28,0
10/13/2013 20:00:00,23.8,7.66,339,25.9,7.92,2.63,0.25,1.13,4.83,0
10/13/2013 23:00:00,23.1,7.66,331,28.5,7.94,2.54,0.24,0.81,4.8,0
10/14/2013 02:00:00,22.9,7.71,327,26.9,7.67,2.4,0.24,0.71,4.58,0
10/14/2013 05:00:00,22.5,7.73,337,37.9,7.91,2.15,0.25,1.33,3.98,0
10/14/2013 08:00:00,22.8,7.72,328,34.6,7.49,2.17,0.23,1,4.23,0
10/14/2013 11:00:00,23.8,7.72,348,36.2,7.46,2.48,0.28,1.07,4.24,0
10/14/2013 14:00:00,24.2,7.64,334,28.4,6.61,2.74,0.26,1.34,5.18,0
10/14/2013 17:00:00,24.1,7.62,335,26.2,7.55,2.93,0.26,0.89,5.12,0
10/14/2013 20:00:00,23.5,7.65,342,27.6,7.25,2.45,0.25,1.06,4.19,0
10/14/2013 23:00:00,23,7.63,338,34.5,7.87,2.51,0.25,0.8,4.86,0
10/15/2013 02:00:00,22.7,7.68,341,31.1,7.61,2.4,0.25,0.78,4.18,0
10/15/2013 05:00:00,22.7,7.69,332,28.6,7.62,2.15,0.24,1.42,4.46,0
10/15/2013 08:00:00,22.9,7.66,338,35.2,7.65,2.26,0.24,1.03,4.82,0
10/15/2013 11:00:00,24.3,7.68,340,27.2,7.97,2.48,0.25,0.9,4.55,0
10/15/2013 14:00:00,24.7,7.68,330,25.4,7.93,2.51,0.24,1.09,5.18,0
10/15/2013 17:00:00,24.4,7.65,324,22.4,7.95,2.43,0.24,0.95,4.34,0
10/15/2013 20:00:00,23.6,7.65,346,26.9,7.57,2.59,0.25,0.96,4.97,0
10/15/2013 23:00:00,23.1,7.62,357,30.5,7.29,2.84,0.26,0.99,5.42,0
10/16/2013 02:00:00,22.5,7.66,344,35.1,7.93,2.55,0.26,0.78,4.66,0
10/16/2013 05:00:00,22.3,7.69,347,38,7.98,2.13,0.25,1.23,4.71,0
10/16/2013 08:00:00,22.6,7.71,347,33,7.99,2.33,0.27,0.97,4.75,0
10/16/2013 11:00:00,24,7.72,340,50,7.66,2.17,0.26,0.8,4.85,0
10/16/2013 14:00:00,24.5,7.71,338,37.4,7.89,2.26,0.26,1.05,5.1,0
10/16/2013 17:00:00,24.1,7.68,335,30.8,7.76,2.42,0.26,0.87,4.97,0
10/16/2013 20:00:00,23.5,7.69,346,27.6,7.93,2.51,0.26,0.96,4.93,0
10/16/2013 23:00:00,23,7.66,351,43.9,7.58,2.46,0.27,0.91,5.24,0
10/17/2013 02:00:00,22.4,7.69,333,36,7.99,2.23,0.26,0.7,4.71,0
10/17/2013 05:00:00,22.4,7.77,340,29.8,7.9,2.17,0.25,1.28,4.88,0
10/17/2013 08:00:00,22.3,7.73,342,32.2,7.78,2.16,0.26,0.91,4.98,0
10/17/2013 11:00:00,23.5,7.75,342,45.2,7.67,2.21,0.27,0.79,4.82,0
10/17/2013 14:00:00,24,7.74,340,24.4,7.99,2.22,0.26,1.05,5.12,0
10/17/2013 17:00:00,23.7,7.72,338,27.9,7.89,2.28,0.25,0.86,4.82,0
10/17/2013 20:00:00,23,7.74,347,32.8,7.72,2.39,0.26,0.75,5.19,0
10/17/2013 23:00:00,22.4,7.73,354,26.4,7.54,2.49,0.26,0.96,5.29,0
10/18/2013 02:00:00,22,7.7,340,45.5,7.84,2.41,0.26,0.75,5.11,0
10/18/2013 05:00:00,21.7,7.76,344,41.4,7.98,2.26,0.26,1.36,4.91,0
10/18/2013 08:00:00,21.8,7.77,354,38.4,7.88,2.21,0.27,0.95,5.22,0
10/18/2013 11:00:00,23.1,7.74,340,50.2,7.87,2.37,0.27,0.83,5.4,0
10/18/2013 14:00:00,23.5,7.72,346,45.5,7.33,2.47,0.27,1.16,5.55,0
10/18/2013 17:00:00,23.1,7.68,339,30,7.26,2.47,0.26,0.87,5.46,0
10/18/2013 20:00:00,22.6,7.72,339,41.8,7.45,2.5,0.25,0.82,5.37,0
10/18/2013 23:00:00,22,7.73,352,41.5,7.62,2.44,0.26,0.88,5.3,0
10/19/2013 02:00:00,21.6,7.73,337,33.6,7.54,2.37,0.26,0.67,4.69,0
10/19/2013 05:00:00,21.5,7.76,345,30.5,7.86,2.21,0.25,1.45,5.64,0
10/19/2013 08:00:00,21.7,7.74,345,43.8,7.83,2.21,0.25,0.97,5.01,0
10/19/2013 11:00:00,22.8,7.77,341,30.9,7.86,2.33,0.26,0.99,5.26,0
10/19/2013 14:00:00,23.3,7.75,343,25.8,7.6,2.35,0.25,0.95,5.35,0
10/19/2013 17:00:00,22.9,7.73,347,28,7.76,2.37,0.26,0.91,5.23,0
10/19/2013 20:00:00,22.5,7.83,345,34.6,7.78,2.89,0.27,0.9,5.65,0
10/19/2013 23:00:00,22.2,7.84,352,31.5,7.78,2.98,0.26,0.9,5.68,0
10/20/2013 02:00:00,21.7,7.86,344,38.4,7.78,2.65,0.24,0.76,5.65,0
10/20/2013 05:00:00,21.7,7.87,360,45,7.78,2.82,0.27,1.44,5.86,0
10/20/2013 08:00:00,22,7.83,348,35,7.78,2.81,0.27,1.18,5.4,0
10/20/2013 11:00:00,23.4,7.83,349,35.6,7.78,2.87,0.26,0.95,5.45,0
10/20/2013 14:00:00,23.2,7.82,351,36.6,7.78,3.14,0.26,1.08,5.44,0
10/20/2013 17:00:00,23.2,7.79,342,30.6,7.78,3.26,0.25,1.11,5.56,0
10/20/2013 20:00:00,22.9,7.8,365,27.6,7.78,3.31,0.27,1.15,5.46,0
10/20/2013 23:00:00,22.6,7.79,357,41.6,7.9,3.08,0.27,1.22,5.35,0
10/21/2013 02:00:00,22.3,7.79,355,29,7.98,3.02,0.27,0.89,5.77,0
10/21/2013 05:00:00,22.3,7.82,364,28.1,7.98,2.72,0.27,1.47,5.38,0
10/21/2013 08:00:00,22.5,7.82,364,36,7.98,3.43,0.27,1.33,5.93,0
10/21/2013 11:00:00,22.8,7.78,367,37,7.86,3.08,0.28,1.19,5.52,0
10/21/2013 14:00:00,22.9,7.79,365,31.2,7.94,3.23,0.28,1.37,5.89,0
10/21/2013 17:00:00,22.7,7.77,360,31.2,8,3.31,0.28,1.33,6.4,0
10/21/2013 20:00:00,22.3,7.73,361,30.4,7.83,3.26,0.26,1.14,5.84,0
10/21/2013 23:00:00,21.8,7.71,367,29,7.96,3.19,0.26,1.06,5.34,0
10/22/2013 02:00:00,21.4,7.74,368,35.4,7.96,2.95,0.26,0.9,5.61,0
10/22/2013 05:00:00,21.2,7.76,360,36.6,7.96,2.72,0.26,1.48,6.18,0
10/22/2013 08:00:00,21.4,7.73,367,27.5,7.99,2.87,0.25,1.23,5.74,0
10/22/2013 11:00:00,22.6,7.72,362,41.6,8,3.08,0.26,1.16,5.72,0
10/22/2013 14:00:00,23.3,7.75,366,152.8,8,5.3,0.3,1.3,5.96,0
10/22/2013 17:00:00,22.9,7.75,357,43.1,7.88,3.76,0.26,1.09,5.46,0
10/22/2013 20:00:00,22.2,7.76,368,38.6,7.88,2.48,0.26,1.06,3.04,0
10/22/2013 23:00:00,21.5,7.73,367,40.8,7.64,2.28,0.25,1,3.03,0
10/23/2013 02:00:00,21,7.72,371,34.8,7.74,2.18,0.26,0.86,3,0
10/23/2013 05:00:00,20.7,7.76,356,35,7.71,1.69,0.25,1.31,2.92,0
10/23/2013 08:00:00,21,7.78,357,42.1,7.71,1.82,0.25,1.11,2.95,0
10/23/2013 11:00:00,22.7,7.74,365,35.2,7.98,1.61,0.23,0.94,4.08,0
10/23/2013 14:00:00,23.5,7.75,358,28,7.92,1.78,0.25,1.11,3.92,0
10/23/2013 17:00:00,22.7,7.71,351,32.2,7.99,2.03,0.24,1.22,4.29,0
10/23/2013 20:00:00,21.7,7.71,355,26.9,,1.72,0.23,0.63,4.3,0
10/23/2013 23:00:00,20.9,7.75,370,31.1,,1.91,0.26,1.04,4.19,0
10/24/2013 02:00:00,20.1,7.72,359,36,7.84,1.76,0.24,0.83,4.43,0
10/24/2013 05:00:00,19.7,7.76,354,33.5,7.84,1.49,0.23,1.29,3.81,0
10/24/2013 08:00:00,19.7,7.81,342,29,7.84,1.58,0.23,0.84,3.52,0
10/24/2013 11:00:00,22,7.86,354,37.6,7.84,1.48,0.24,0.87,3.6,0
10/24/2013 14:00:00,22.2,7.82,353,40,7.84,1.81,0.26,1.26,4.04,0
10/24/2013 17:00:00,22,7.77,351,32.9,8,1.98,0.25,1.07,3.62,0
10/24/2013 20:00:00,21.2,7.78,363,37.6,8,1.79,0.26,1.07,3.63,0
10/24/2013 23:00:00,20.4,7.75,373,41.8,8,1.96,0.28,0.96,4.01,0
10/25/2013 02:00:00,19.9,7.76,360,34.9,8,1.91,0.27,0.88,4.06,0
10/25/2013 05:00:00,19.8,7.81,360,36.5,8,1.53,0.27,1.51,4.09,0
10/25/2013 08:00:00,19.7,7.77,353,35.9,7.94,1.76,0.27,0.9,4.2,0
10/25/2013 11:00:00,21.1,7.8,352,32.5,7.94,1.59,0.26,0.99,3.94,0
10/25/2013 14:00:00,21.6,7.8,350,29.1,7.94,1.87,0.26,1.4,3.93,0
10/25/2013 17:00:00,21.2,7.73,356,36.1,7.71,2.04,0.26,1.36,4.5,0
10/25/2013 20:00:00,20.6,7.73,365,32.2,7.49,2.03,0.27,1.45,4.31,0
