时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,藻青蛋白
10/06/2011 23:00:00,24.40,7.35,207.00,14.10,5.30,1.85,0.08,0.03,2.26,2.70,4280.00
10/07/2011 02:00:00,24.40,7.37,207.00,13.40,5.42,2.01,0.08,0.03,2.52,6.90,4451.00
10/07/2011 05:00:00,24.30,7.35,211.00,12.50,5.19,2.53,0.08,0.03,2.48,7.60,4499.00
10/07/2011 08:00:00,24.30,7.34,212.00,12.70,5.07,2.44,0.09,0.03,2.29,7.00,4758.00
10/07/2011 11:00:00,24.70,7.32,213.00,12.30,5.18,2.24,0.09,0.03,2.17,7.60,4846.00
10/07/2011 14:00:00,25.00,7.33,212.00,11.30,5.49,2.50,0.08,0.03,2.66,6.70,5274.00
10/07/2011 17:00:00,24.70,7.29,214.00,10.80,5.31,2.51,0.08,0.03,2.69,6.00,5282.00
10/07/2011 20:00:00,24.40,7.27,214.00,11.20,4.93,1.96,0.08,0.03,2.41,6.30,5392.00
10/07/2011 23:00:00,24.30,7.26,216.00,11.20,4.61,1.83,0.09,0.03,2.74,6.30,5708.00
10/08/2011 02:00:00,24.20,7.27,222.00,10.90,4.61,1.83,0.08,0.03,2.75,6.50,5700.00
10/08/2011 05:00:00,24.20,7.27,232.00,9.90,4.61,2.14,0.08,0.06,2.49,7.70,5697.00
10/08/2011 08:00:00,24.50,7.25,237.00,9.00,4.67,1.85,0.08,0.09,2.81,7.40,5919.00
10/08/2011 11:00:00,25.50,7.27,241.00,8.90,5.16,2.44,0.08,0.08,2.96,6.50,5957.00
10/08/2011 14:00:00,25.50,7.29,243.00,10.10,5.16,2.04,0.08,0.12,2.69,3.20,1495.00
10/08/2011 17:00:00,24.90,7.26,242.00,8.90,4.89,2.56,0.08,0.08,2.51,3.10,1367.00
10/08/2011 20:00:00,24.70,7.26,241.00,8.30,4.69,2.56,0.07,0.07,0.14,2.50,1048.00
10/08/2011 23:00:00,24.50,7.24,240.00,9.00,4.37,2.31,0.07,0.06,0.05,2.40,1037.00
10/09/2011 02:00:00,24.40,7.23,236.00,9.40,4.61,1.84,0.07,0.03,0.39,2.60,1175.00
10/09/2011 05:00:00,24.30,7.23,233.00,9.20,4.97,1.94,0.07,0.03,0.52,2.90,1265.00
10/09/2011 08:00:00,24.50,7.26,234.00,9.10,4.91,1.76,0.07,0.03,0.67,3.10,1322.00
10/09/2011 11:00:00,25.10,7.30,235.00,8.70,5.06,2.24,0.07,0.03,1.14,3.70,1846.00
10/09/2011 14:00:00,26.10,7.32,233.00,7.80,5.75,2.21,0.07,0.03,1.44,4.70,2141.00
10/09/2011 17:00:00,25.70,7.38,229.00,7.20,6.30,2.21,0.06,0.03,0.05,4.90,2055.00
10/09/2011 20:00:00,25.10,7.33,228.00,7.60,5.59,2.10,0.06,0.03,1.62,3.90,1154.00
10/09/2011 23:00:00,24.60,7.29,228.00,8.20,4.93,2.88,0.06,0.03,5.08,3.40,995.00
10/10/2011 02:00:00,24.40,7.24,224.00,8.70,4.59,1.52,0.07,0.03,2.53,3.00,962.00
10/10/2011 05:00:00,24.30,7.28,221.00,8.70,4.77,2.17,0.07,0.03,2.71,3.20,1010.00
10/10/2011 08:00:00,24.60,7.29,220.00,8.40,4.80,1.33,0.07,0.03,2.38,3.50,1155.00
10/10/2011 11:00:00,25.80,7.31,223.00,8.50,5.25,1.74,0.07,0.03,2.33,3.80,1514.00
10/10/2011 14:00:00,25.90,7.31,225.00,7.90,5.63,2.47,0.07,0.03,2.35,4.70,1934.00
10/10/2011 17:00:00,25.20,7.33,224.00,8.60,5.48,1.60,0.07,0.03,2.39,4.10,1780.00
10/10/2011 20:00:00,24.60,7.26,223.00,8.40,4.68,1.69,0.07,0.03,2.80,3.50,1024.00
10/10/2011 23:00:00,24.60,7.30,221.00,8.50,4.70,1.89,0.07,0.03,2.53,3.50,999.00
10/11/2011 02:00:00,24.60,7.33,219.00,8.40,5.03,1.90,0.07,0.03,2.28,3.60,1319.00
10/11/2011 05:00:00,24.50,7.32,219.00,8.70,4.87,2.23,0.07,0.03,2.65,3.50,1180.00
10/11/2011 08:00:00,24.60,7.32,221.00,8.00,4.82,2.23,0.07,0.03,2.49,3.70,1210.00
10/11/2011 11:00:00,25.40,7.38,219.00,7.50,5.67,1.69,0.07,0.03,2.75,4.60,2096.00
10/11/2011 14:00:00,25.50,7.34,216.00,6.90,6.24,3.11,0.06,0.03,2.62,4.70,2395.00
10/11/2011 17:00:00,24.80,7.30,217.00,11.20,4.94,1.89,0.07,0.03,2.30,3.90,1407.00
10/11/2011 20:00:00,24.70,7.25,216.00,8.50,4.81,1.68,0.06,0.03,2.55,3.80,918.00
10/11/2011 23:00:00,24.80,7.25,218.00,7.30,5.12,2.66,0.06,0.03,2.57,3.80,1059.00
10/12/2011 02:00:00,24.80,7.26,219.00,8.20,5.04,2.80,0.06,0.03,2.33,3.70,1234.00
10/12/2011 05:00:00,24.70,7.26,219.00,8.30,4.87,2.14,0.06,0.03,2.72,3.80,1068.00
10/12/2011 08:00:00,24.80,7.26,218.00,9.60,4.74,2.04,0.07,0.03,2.47,3.80,1008.00
10/12/2011 11:00:00,24.90,7.30,217.00,8.00,5.44,2.03,0.06,0.03,2.09,4.20,2032.00
10/12/2011 14:00:00,25.40,7.46,214.00,7.60,7.07,3.14,0.06,0.03,2.22,4.90,3986.00
10/12/2011 17:00:00,25.30,7.45,207.00,9.60,7.09,2.60,0.06,0.03,2.23,4.50,2382.00
10/12/2011 20:00:00,24.60,7.28,203.00,13.80,5.16,2.60,0.07,0.03,2.38,4.50,1391.00
10/12/2011 23:00:00,24.50,7.27,192.00,18.30,5.63,2.11,0.08,0.03,2.01,4.70,1718.00
10/13/2011 02:00:00,24.60,7.27,197.00,17.10,5.58,2.95,0.07,0.06,2.31,4.70,1490.00
10/13/2011 05:00:00,24.50,7.27,196.00,17.60,5.51,2.82,0.08,0.08,2.34,4.80,1630.00
10/13/2011 08:00:00,24.50,7.27,196.00,16.70,5.49,2.75,0.08,0.12,2.46,4.90,1490.00
10/13/2011 11:00:00,24.60,7.27,198.00,16.80,5.50,2.71,0.08,0.16,2.32,5.20,1457.00
10/13/2011 14:00:00,24.70,7.20,193.00,30.20,6.00,2.92,0.13,0.22,2.40,6.30,2740.00
10/13/2011 17:00:00,24.00,7.34,169.00,91.10,6.61,3.85,0.20,0.23,2.66,,5629.00
10/13/2011 20:00:00,24.10,7.25,180.00,46.10,7.05,3.00,0.14,0.32,2.80,7.60,3585.00
10/13/2011 23:00:00,24.30,7.19,185.00,32.70,5.85,3.01,0.11,0.34,2.46,7.00,2387.00
10/14/2011 02:00:00,24.30,7.21,188.00,28.50,5.79,2.65,0.09,0.44,2.61,7.40,2472.00
10/14/2011 05:00:00,24.20,7.20,182.00,25.40,5.89,2.88,0.09,0.52,2.70,7.10,2012.00
10/14/2011 08:00:00,24.30,7.23,182.00,24.20,5.69,3.03,0.11,0.68,2.89,7.20,1956.00
10/14/2011 11:00:00,24.60,7.18,175.00,26.90,6.28,3.19,0.13,0.81,2.80,7.70,1986.00
10/14/2011 14:00:00,24.40,7.16,156.00,33.50,6.13,2.38,0.14,0.68,2.47,8.10,2559.00
10/14/2011 17:00:00,24.10,7.15,144.00,44.10,7.20,,0.14,0.50,2.69,8.80,3101.00
10/14/2011 20:00:00,24.20,7.20,156.00,33.10,7.05,2.38,0.13,0.42,2.16,8.40,2445.00
10/14/2011 23:00:00,24.20,7.21,173.00,30.10,6.82,2.38,0.12,0.47,2.52,8.20,2116.00
10/15/2011 02:00:00,24.10,7.22,190.00,27.60,6.18,2.38,0.12,0.57,2.97,8.40,1892.00
10/15/2011 05:00:00,24.00,7.22,198.00,24.10,5.77,2.38,0.12,0.66,2.76,8.00,1781.00
10/15/2011 08:00:00,24.00,7.22,200.00,22.10,5.66,3.53,0.11,0.69,3.04,8.50,1779.00
10/15/2011 11:00:00,24.10,7.20,203.00,23.90,5.62,3.53,0.12,0.75,3.21,8.30,1814.00
10/15/2011 14:00:00,24.20,7.19,209.00,24.10,5.61,2.91,0.14,0.84,3.74,8.50,1791.00
10/15/2011 17:00:00,23.70,7.14,202.00,25.80,6.09,3.47,0.13,0.86,4.13,9.00,1897.00
10/15/2011 20:00:00,23.40,7.15,212.00,23.60,5.98,3.49,0.11,0.91,3.69,8.70,1685.00
10/15/2011 23:00:00,23.50,7.20,237.00,19.10,5.60,2.59,0.11,1.08,4.11,9.20,1583.00
10/16/2011 02:00:00,23.60,7.21,243.00,19.90,5.38,3.53,0.15,1.18,5.40,,1480.00
10/16/2011 05:00:00,23.50,7.21,249.00,19.40,5.46,3.06,0.15,1.29,5.57,7.90,1523.00
10/16/2011 08:00:00,23.70,7.20,251.00,18.70,5.40,2.62,0.14,1.37,5.86,,1447.00
10/16/2011 11:00:00,24.70,7.15,252.00,16.20,5.54,2.86,0.14,1.44,5.82,7.80,1367.00
10/16/2011 14:00:00,24.50,7.12,255.00,17.20,5.26,2.54,0.14,1.52,6.05,7.90,1295.00
10/16/2011 17:00:00,23.80,7.12,251.00,19.40,5.25,2.51,0.15,1.60,5.81,8.10,1629.00
10/16/2011 20:00:00,23.30,7.12,257.00,17.30,5.22,3.03,0.15,1.33,6.41,9.10,1349.00
10/16/2011 23:00:00,22.90,7.11,237.00,16.50,5.52,3.03,0.14,1.50,6.01,,1278.00
10/17/2011 02:00:00,22.70,7.15,231.00,15.30,5.70,3.03,0.13,1.44,6.08,8.50,1224.00
10/17/2011 05:00:00,22.90,7.14,248.00,14.50,5.31,2.55,0.14,1.45,6.08,7.80,1251.00
10/17/2011 08:00:00,23.30,7.12,265.00,14.90,5.00,2.54,0.14,1.63,6.56,7.10,1215.00
10/17/2011 11:00:00,24.50,7.06,271.00,13.00,5.07,2.52,0.14,1.67,6.38,6.70,1286.00
10/17/2011 14:00:00,24.90,6.98,272.00,14.00,5.09,2.54,0.14,1.85,6.23,6.80,1245.00
10/17/2011 17:00:00,23.90,7.00,267.00,14.30,4.85,2.50,0.14,1.84,6.47,6.70,1242.00
10/17/2011 20:00:00,23.50,6.99,266.00,14.40,4.65,2.82,0.14,1.78,6.50,6.60,1308.00
10/17/2011 23:00:00,23.30,6.99,258.00,13.70,4.82,2.57,0.14,1.69,6.48,6.60,1326.00
10/18/2011 02:00:00,23.20,7.02,255.00,13.10,4.79,3.19,0.14,1.68,6.38,6.30,1302.00
10/18/2011 05:00:00,23.00,7.03,251.00,13.30,4.65,3.19,0.15,1.27,6.25,5.90,1286.00
10/18/2011 08:00:00,23.00,7.04,231.00,13.60,4.92,2.35,0.15,1.44,5.95,5.90,1359.00
10/18/2011 11:00:00,23.80,7.00,225.00,12.60,5.33,2.35,0.14,1.50,5.62,6.10,1403.00
10/18/2011 14:00:00,24.20,6.97,223.00,12.00,5.22,2.35,0.14,1.38,5.61,5.80,1407.00
10/18/2011 17:00:00,23.60,7.01,222.00,13.00,5.11,2.82,0.13,1.36,5.32,5.90,1388.00
10/18/2011 20:00:00,23.10,6.96,220.00,12.50,4.73,2.33,0.13,1.11,5.34,5.80,1473.00
10/18/2011 23:00:00,23.10,7.03,215.00,12.70,4.66,2.26,0.13,1.21,5.34,5.90,1533.00
10/19/2011 02:00:00,22.90,7.05,216.00,12.10,4.41,2.44,0.13,1.11,5.29,5.10,1549.00
10/19/2011 05:00:00,22.70,7.06,213.00,13.10,4.37,2.66,0.13,1.05,5.13,5.20,1630.00
10/19/2011 08:00:00,22.80,7.07,206.00,14.00,4.45,2.58,0.13,0.98,5.37,5.00,1676.00
10/19/2011 11:00:00,23.50,7.05,194.00,12.80,4.93,2.01,0.12,0.86,4.76,4.70,1622.00
10/19/2011 14:00:00,24.00,7.00,189.00,11.90,5.14,2.69,0.11,0.75,4.50,5.20,1752.00
10/19/2011 17:00:00,23.50,6.97,188.00,12.60,5.03,2.12,0.11,0.51,4.67,5.00,1768.00
10/19/2011 20:00:00,23.00,7.02,188.00,68.80,4.82,2.40,0.11,0.76,4.41,1.80,891.00
10/19/2011 23:00:00,23.00,7.07,196.00,69.80,4.79,2.48,0.11,0.79,4.91,2.10,1000.00
10/20/2011 02:00:00,22.90,7.07,206.00,69.80,4.56,2.54,0.11,0.79,4.82,2.20,1055.00
10/20/2011 05:00:00,22.70,7.09,212.00,70.10,4.44,2.81,0.11,0.84,4.82,2.20,983.00
10/20/2011 08:00:00,22.80,7.08,211.00,13.20,4.48,2.74,0.11,0.90,5.09,2.50,1099.00
10/20/2011 11:00:00,23.40,7.07,206.00,12.30,5.00,2.71,0.11,0.83,4.52,2.90,1246.00
10/20/2011 14:00:00,23.70,7.06,203.00,10.80,5.28,2.43,0.10,0.79,4.63,3.80,1535.00
10/20/2011 17:00:00,,,,,,,,,,,
10/20/2011 20:00:00,,,,,,,,,,,
10/20/2011 23:00:00,22.90,7.03,212.00,11.70,4.41,,,0.87,,3.00,1038.00
10/21/2011 02:00:00,22.80,7.04,218.00,12.50,4.19,6.64,0.07,0.88,2.39,3.20,981.00
10/21/2011 05:00:00,,,,,,,,,,,
10/21/2011 08:00:00,22.70,7.05,211.00,12.90,4.29,3.18,0.06,0.93,2.21,2.90,1081.00
10/21/2011 11:00:00,23.90,7.05,208.00,10.60,4.83,3.93,0.21,0.85,4.67,2.70,1225.00
10/21/2011 14:00:00,24.60,7.01,205.00,10.30,5.06,2.76,0.10,0.90,4.26,2.80,1514.00
10/21/2011 17:00:00,23.80,7.04,204.00,10.50,4.79,2.57,0.09,0.86,4.15,2.40,1083.00
10/21/2011 20:00:00,23.00,7.04,203.00,13.60,4.25,2.67,0.09,0.81,4.16,2.00,970.00
10/21/2011 23:00:00,23.10,7.04,202.00,11.00,4.41,1.90,0.08,0.77,4.23,2.20,1050.00
10/22/2011 02:00:00,23.00,7.04,204.00,10.60,4.31,2.36,0.08,0.69,4.48,2.10,987.00
10/22/2011 05:00:00,22.80,7.07,203.00,13.00,4.32,2.53,0.08,0.56,4.19,2.20,1046.00
10/22/2011 08:00:00,22.90,7.12,196.00,12.50,4.51,2.61,0.08,0.50,4.24,2.80,1080.00
10/22/2011 11:00:00,24.30,7.13,190.00,8.90,5.11,2.48,0.08,0.44,3.68,3.00,1475.00
10/22/2011 14:00:00,24.50,7.10,186.00,10.20,5.58,2.21,0.08,0.37,3.46,4.00,1933.00
10/22/2011 17:00:00,23.70,7.15,183.00,10.50,5.24,2.51,0.08,0.31,3.43,3.70,1342.00
10/22/2011 20:00:00,23.30,7.13,182.00,11.30,4.98,2.40,0.08,0.27,3.42,2.90,988.00
10/22/2011 23:00:00,23.30,7.14,184.00,10.90,5.05,1.94,0.08,0.26,3.22,2.90,980.00
10/23/2011 02:00:00,23.10,7.15,185.00,9.60,4.96,2.41,0.08,0.25,3.15,2.90,1024.00
10/23/2011 05:00:00,23.20,7.18,186.00,10.70,4.90,2.27,0.08,0.24,3.41,2.90,1085.00
10/23/2011 08:00:00,23.30,7.17,182.00,14.20,4.98,2.74,0.08,0.20,3.27,3.00,1237.00
10/23/2011 11:00:00,24.30,7.16,177.00,10.60,5.26,2.34,0.08,0.19,3.07,2.70,942.00
10/23/2011 14:00:00,24.30,7.18,172.00,51.10,5.69,2.03,0.08,0.17,3.05,3.50,1564.00
10/23/2011 17:00:00,23.90,7.19,172.00,9.60,5.69,2.81,0.07,0.16,2.61,3.40,1429.00
10/23/2011 20:00:00,23.50,7.18,172.00,10.10,5.48,2.34,0.08,0.15,3.09,3.10,1099.00
10/23/2011 23:00:00,23.40,7.18,172.00,10.60,5.42,2.55,0.08,0.15,2.97,2.90,1182.00
10/24/2011 02:00:00,23.20,7.20,172.00,9.40,5.40,2.29,0.07,0.14,3.12,3.00,1013.00
10/24/2011 05:00:00,23.10,7.21,172.00,10.00,5.46,2.29,0.07,0.12,2.98,2.90,1230.00
10/24/2011 08:00:00,23.20,7.23,177.00,9.30,5.42,1.96,0.07,0.13,2.83,3.00,1247.00
10/24/2011 11:00:00,24.40,7.24,180.00,8.60,5.88,2.40,0.08,0.13,2.60,3.50,1523.00
10/24/2011 14:00:00,25.10,7.22,180.00,8.70,6.37,2.63,0.08,0.13,2.90,3.90,1808.00
10/24/2011 17:00:00,24.40,7.24,179.00,9.90,6.27,2.45,0.07,0.13,2.53,3.70,1511.00
10/24/2011 20:00:00,23.80,7.25,178.00,9.30,5.89,2.50,0.08,0.13,2.65,3.40,1327.00
10/24/2011 23:00:00,23.50,7.22,175.00,11.00,5.49,1.79,0.08,0.12,2.74,3.30,1219.00
10/25/2011 02:00:00,23.60,7.23,174.00,9.70,5.68,2.12,0.08,0.11,3.02,3.30,1260.00
10/25/2011 05:00:00,23.50,7.25,174.00,12.10,5.73,2.60,0.07,0.10,2.89,3.60,1298.00
10/25/2011 08:00:00,23.60,7.25,175.00,11.30,5.76,2.27,0.07,0.10,2.69,3.70,1539.00
10/25/2011 11:00:00,23.40,7.26,175.00,12.50,5.77,2.30,0.07,0.10,2.78,3.80,1293.00
10/25/2011 14:00:00,23.40,7.27,175.00,12.60,5.71,2.30,0.07,0.11,2.83,3.80,1346.00
10/25/2011 17:00:00,23.40,7.28,174.00,12.70,5.76,2.06,0.07,0.09,2.61,3.90,1265.00
10/25/2011 20:00:00,23.30,7.29,175.00,11.90,5.76,2.63,0.07,0.11,3.10,4.50,1309.00
10/25/2011 23:00:00,23.20,7.29,174.00,11.50,5.69,2.25,0.07,0.11,2.63,4.60,1286.00
10/26/2011 02:00:00,23.20,7.31,176.00,13.00,5.67,2.48,0.08,0.11,2.99,4.50,1399.00
10/26/2011 05:00:00,23.20,7.30,179.00,12.90,5.57,2.20,0.08,0.14,2.94,4.90,1307.00
10/26/2011 08:00:00,23.20,7.29,181.00,13.10,5.51,2.24,0.08,0.16,3.15,5.20,1407.00
10/26/2011 11:00:00,23.70,7.28,185.00,12.30,5.73,2.22,0.08,0.18,3.11,4.20,1527.00
10/26/2011 14:00:00,23.70,6.44,185.00,11.70,5.90,2.60,0.07,0.22,2.81,5.60,1728.00
10/26/2011 17:00:00,23.50,6.50,187.00,11.60,5.76,2.92,0.07,0.24,2.79,5.50,1565.00
10/26/2011 20:00:00,23.30,6.49,187.00,12.20,5.43,1.72,0.07,0.26,3.32,5.00,1364.00
10/26/2011 23:00:00,23.30,6.51,186.00,12.40,5.35,1.96,0.07,0.26,3.15,5.50,1362.00
10/27/2011 02:00:00,23.10,6.48,182.00,11.90,5.63,2.39,0.07,0.29,3.08,6.30,1453.00
10/27/2011 05:00:00,23.00,6.82,189.00,13.20,5.45,1.81,0.07,0.34,3.18,7.20,1452.00
10/27/2011 08:00:00,23.10,6.81,195.00,13.30,5.15,2.99,0.07,0.41,3.26,4.90,1417.00
10/27/2011 11:00:00,24.00,6.81,197.00,12.60,5.47,2.19,0.08,0.27,3.27,3.90,1399.00
10/27/2011 14:00:00,24.70,6.49,199.00,12.80,5.95,2.67,0.07,,3.13,4.30,1884.00
10/27/2011 14:23:00,,,,,,0.25,0.00,0.03,0.05,,
10/27/2011 17:00:00,24.70,6.48,198.00,12.30,6.57,2.19,0.06,0.40,3.14,4.50,1721.00
10/27/2011 20:00:00,23.50,6.49,197.00,14.90,5.47,2.81,0.07,0.41,3.51,4.70,1381.00
10/27/2011 23:00:00,23.10,6.50,195.00,15.40,5.00,2.13,0.07,0.36,3.74,4.90,1323.00
10/28/2011 02:00:00,23.00,6.53,202.00,14.10,4.98,2.86,0.07,0.38,3.62,4.80,1513.00
10/28/2011 05:00:00,23.00,6.46,207.00,15.10,4.85,2.50,0.06,0.41,3.76,6.40,1389.00
10/28/2011 08:00:00,23.10,6.48,209.00,16.00,4.79,2.35,0.06,0.40,3.50,7.10,1364.00
10/28/2011 11:00:00,24.00,6.47,211.00,15.20,5.18,1.57,0.06,0.42,3.61,8.40,1433.00
10/28/2011 14:00:00,24.70,6.51,211.00,14.00,5.46,2.96,0.06,0.43,3.46,5.80,1560.00
10/28/2011 17:00:00,23.90,6.54,208.00,14.80,5.64,1.81,0.06,0.40,3.36,7.10,1467.00
10/28/2011 20:00:00,23.30,6.46,207.00,17.20,4.74,2.08,0.07,0.39,3.45,9.00,1412.00
10/28/2011 23:00:00,23.30,6.47,205.00,15.80,5.09,2.37,0.07,0.40,3.53,9.30,1535.00
10/29/2011 02:00:00,23.20,6.58,208.00,14.90,4.90,2.47,0.07,0.42,3.40,11.50,1526.00
10/29/2011 05:00:00,23.10,6.59,202.00,15.80,4.90,2.18,0.08,0.40,3.64,10.50,1648.00
10/29/2011 08:00:00,23.10,6.67,194.00,17.80,5.25,2.52,0.08,0.32,3.33,,1744.00
10/29/2011 11:00:00,23.80,6.74,198.00,11.60,5.20,2.27,0.09,0.30,3.05,7.90,1628.00
10/29/2011 14:00:00,23.90,6.60,201.00,18.10,5.32,2.52,0.09,0.31,3.26,9.20,1744.00
10/29/2011 17:00:00,23.80,6.63,205.00,16.80,5.22,1.93,0.09,0.27,3.16,8.60,1724.00
10/29/2011 20:00:00,23.50,6.64,208.00,19.30,5.12,2.66,0.10,0.27,3.37,9.40,1664.00
10/29/2011 23:00:00,23.30,6.70,209.00,18.50,5.07,2.00,0.10,0.25,3.32,9.80,1605.00
10/30/2011 02:00:00,23.30,6.71,209.00,15.10,5.16,2.34,0.10,0.22,3.32,9.60,1471.00
10/30/2011 05:00:00,23.30,6.74,210.00,17.50,5.23,2.73,0.10,0.21,3.20,8.60,1506.00
10/30/2011 08:00:00,23.50,6.77,210.00,17.30,5.25,2.10,0.10,0.20,3.10,9.40,1494.00
10/30/2011 11:00:00,24.00,6.78,210.00,14.70,5.60,2.44,0.10,0.19,3.00,8.90,1491.00
10/30/2011 14:00:00,23.80,6.77,209.00,17.10,5.38,2.18,0.10,0.19,3.08,9.30,1414.00
10/30/2011 17:00:00,23.60,6.74,211.00,16.00,5.45,2.29,0.10,0.19,3.26,7.90,1504.00
10/30/2011 20:00:00,23.40,6.79,214.00,16.30,5.62,3.23,0.12,0.20,,9.20,1497.00
10/30/2011 23:00:00,23.20,6.84,216.00,18.50,5.66,2.08,0.10,0.20,3.48,7.80,1485.00
10/31/2011 02:00:00,23.00,6.83,216.00,17.50,5.60,2.78,0.12,0.19,3.31,,1409.00
10/31/2011 05:00:00,22.90,6.86,217.00,18.80,5.58,2.80,0.11,0.18,3.32,9.10,1435.00
10/31/2011 08:00:00,23.10,6.82,216.00,18.20,5.65,1.93,0.10,0.19,3.22,9.10,1360.00
10/31/2011 11:00:00,23.90,6.83,210.00,20.30,6.13,1.99,0.11,0.16,3.22,7.90,1330.00
10/31/2011 14:00:00,24.30,6.77,207.00,17.90,6.44,2.26,0.11,0.11,3.13,8.00,1326.00
10/31/2011 17:00:00,23.60,6.83,205.00,17.10,6.42,2.19,0.10,0.11,3.17,8.00,1359.00
10/31/2011 20:00:00,23.20,6.81,204.00,18.00,6.11,2.74,0.10,0.11,3.01,8.10,1329.00
10/31/2011 23:00:00,23.00,7.46,204.00,18.30,5.92,1.81,0.09,0.11,3.08,8.60,1283.00
11/01/2011 02:00:00,22.80,7.48,204.00,20.00,5.91,2.06,0.09,0.09,3.34,8.80,1230.00
11/01/2011 05:00:00,22.70,7.49,204.00,18.20,5.99,2.16,0.09,0.09,3.47,8.80,1268.00
11/01/2011 08:00:00,22.80,7.49,203.00,18.80,6.11,2.02,0.08,0.09,3.46,9.50,1290.00
11/01/2011 11:00:00,23.60,7.49,204.00,19.20,6.48,2.17,0.09,0.07,3.47,9.90,1256.00
11/01/2011 14:00:00,24.00,7.50,212.00,16.60,7.01,2.86,0.08,0.08,3.09,9.30,1451.00
11/01/2011 17:00:00,23.80,7.51,213.00,16.30,7.06,2.67,0.08,0.07,3.26,8.00,1368.00
11/01/2011 20:00:00,23.20,7.47,212.00,16.30,6.40,2.47,0.08,0.08,3.28,8.70,1356.00
11/01/2011 23:00:00,23.00,7.49,212.00,15.90,6.06,2.25,0.08,0.06,3.18,9.10,1208.00
11/02/2011 02:00:00,23.10,7.52,213.00,14.30,6.21,2.45,0.08,0.07,3.22,8.80,1228.00
11/02/2011 05:00:00,23.10,7.51,211.00,15.50,6.23,2.58,0.08,0.07,3.25,8.70,1209.00
11/02/2011 08:00:00,23.20,7.50,211.00,16.30,6.18,2.44,0.08,0.06,3.23,8.10,1301.00
11/02/2011 11:00:00,24.10,7.50,213.00,16.40,6.66,2.79,0.08,0.05,3.04,9.10,1263.00
11/02/2011 14:00:00,24.50,7.48,215.00,17.90,6.90,2.42,0.08,0.05,3.10,8.50,1352.00
11/02/2011 17:00:00,23.80,7.48,214.00,16.00,6.54,2.22,0.08,0.03,3.01,8.00,1230.00
11/02/2011 20:00:00,23.50,7.51,213.00,16.00,6.41,2.16,0.07,0.03,3.09,8.30,1180.00
11/02/2011 23:00:00,23.20,7.48,213.00,16.40,6.18,2.16,0.07,0.03,3.03,8.70,1154.00
11/03/2011 02:00:00,23.10,7.45,211.00,18.90,6.20,1.75,0.08,0.03,3.24,8.70,1190.00
11/03/2011 05:00:00,23.10,7.45,210.00,18.10,6.38,2.25,0.07,0.05,3.29,9.40,1182.00
11/03/2011 08:00:00,23.30,7.48,211.00,17.60,6.48,2.85,0.07,0.03,2.95,,1229.00
11/03/2011 11:00:00,24.10,7.47,213.00,15.50,6.82,2.08,0.07,0.03,3.15,8.80,1178.00
11/03/2011 14:00:00,24.30,7.43,212.00,15.10,7.09,2.74,0.07,0.03,2.90,9.10,1271.00
11/03/2011 17:00:00,23.90,7.48,211.00,20.30,6.85,2.00,0.07,0.03,3.19,8.70,1234.00
11/03/2011 20:00:00,23.50,7.47,213.00,17.00,6.45,1.73,0.07,0.05,3.33,8.70,1228.00
11/03/2011 23:00:00,23.40,7.48,212.00,16.50,6.40,1.80,0.07,0.03,2.81,8.70,1172.00
11/04/2011 02:00:00,23.30,7.47,211.00,17.00,6.35,2.41,0.07,0.03,2.93,8.10,1246.00
11/04/2011 05:00:00,23.30,7.49,211.00,13.30,6.44,2.44,0.07,0.03,3.25,3.70,1001.00
11/04/2011 08:00:00,23.60,7.44,213.00,13.30,6.58,1.98,0.07,0.03,3.07,5.00,1074.00
11/04/2011 11:00:00,24.10,7.44,213.00,13.20,7.03,2.31,0.07,0.03,3.23,5.50,1088.00
11/04/2011 14:00:00,24.70,7.46,210.00,13.60,7.37,2.32,0.07,0.03,2.78,5.60,1051.00
11/04/2011 17:00:00,23.80,7.48,208.00,16.30,6.37,2.34,0.07,0.03,2.77,5.90,1061.00
11/04/2011 20:00:00,23.50,7.47,209.00,16.60,6.25,2.14,0.07,0.03,2.88,5.60,1027.00
11/04/2011 23:00:00,23.50,7.46,217.00,16.90,6.56,2.28,0.07,0.07,3.48,6.70,1058.00
11/05/2011 02:00:00,23.50,7.44,224.00,16.10,6.36,1.84,0.07,0.11,3.35,7.50,991.00
11/05/2011 05:00:00,23.50,7.42,228.00,17.00,6.12,2.35,0.07,0.12,3.26,7.00,1027.00
11/05/2011 08:00:00,23.70,7.36,234.00,15.40,5.93,3.57,0.07,0.17,3.04,6.00,975.00
11/05/2011 11:00:00,24.80,7.37,240.00,14.60,6.20,2.58,0.07,0.19,3.65,6.30,994.00
11/05/2011 14:00:00,25.30,7.37,236.00,13.40,6.69,2.39,0.07,0.20,3.43,6.50,1018.00
11/05/2011 17:00:00,24.20,7.41,236.00,14.10,6.12,2.10,0.07,0.21,3.63,7.20,975.00
11/05/2011 20:00:00,23.80,7.41,239.00,15.00,5.77,2.12,0.07,0.24,3.52,7.10,994.00
11/05/2011 23:00:00,23.80,7.37,243.00,15.20,5.81,2.87,0.07,0.28,4.32,6.60,931.00
11/06/2011 02:00:00,23.70,7.35,245.00,14.70,5.83,2.12,0.07,0.30,4.19,6.50,989.00
